filterFactor,frame_size,scale_factor,noise_coefficient,avg_relative_abs_err
4,20,10,0.01,5.884487121808198
4,30,10,0.01,1.0063995600874256
4,30,20,0.01,3.093632723265435
4,40,10,0.01,0.716223296692934
4,40,20,0.01,4.635996047011633
4,40,30,0.01,1.6548797190964828
4,50,10,0.01,5.301558918046074
4,50,20,0.01,5.4213222142030055
4,50,30,0.01,12.896946280128027
4,50,40,0.01,8.324715173241977
4,60,10,0.01,6.698311268131665
4,60,20,0.01,4.897671306403239
4,60,30,0.01,11.359079670640108
4,60,40,0.01,8.193593127334863
4,60,50,0.01,17.017683229305856
4,70,10,0.01,0.5060660015110757
4,70,20,0.01,3.563049800465603
4,70,30,0.01,18.719093311287423
4,70,40,0.01,8.557753951200375
4,70,50,0.01,13.907622695146332
4,70,60,0.01,11.34152678429628
4,80,10,0.01,1.0996138307598964
4,80,20,0.01,3.8528909504932236
4,80,30,0.01,2.8011388409757596
4,80,40,0.01,374.9801655916702
4,80,50,0.01,4.5617323678524775
4,80,60,0.01,34.263410042251024
4,80,70,0.01,13.486341806751183
4,90,10,0.01,1.1311477538347858
4,90,20,0.01,2.8503015924948643
4,90,30,0.01,24.0770137536995
4,90,40,0.01,10.23126467146991
4,90,50,0.01,5.067539116592785
4,90,60,0.01,3.325037017998095
4,90,70,0.01,141.61259055258856
4,90,80,0.01,8.131308940772199
4,100,10,0.01,0.4697967241341487
4,100,20,0.01,1.2108974995462114
4,100,30,0.01,2.115159619332926
4,100,40,0.01,6.836827203174774
4,100,50,0.01,14.67879045853081
4,100,60,0.01,48.296250119923364
4,100,70,0.01,75.78817840189221
4,100,80,0.01,81.82317171740861
4,100,90,0.01,12.329024075747947
4,110,10,0.01,0.3367090450238633
4,110,20,0.01,1.870482569029144
4,110,30,0.01,8.264696963766854
4,110,40,0.01,4.455527692172034
4,110,50,0.01,8.587558883957508
4,110,60,0.01,144.51436865828427
4,110,70,0.01,59.404801689075576
4,110,80,0.01,60.314483989582584
4,110,90,0.01,8.805412493497508
4,110,100,0.01,33.76725337786845
4,120,10,0.01,0.5032592365121825
4,120,20,0.01,1.1360694971965426
4,120,30,0.01,16.16374850821985
4,120,40,0.01,6.0044246436496005
4,120,50,0.01,7.370857614807295
4,120,60,0.01,4.605322278047892
4,120,70,0.01,8.475466940835565
4,120,80,0.01,18.124960471625744
4,120,90,0.01,15.449025059607735
4,120,100,0.01,4.084356969112506
4,120,110,0.01,58.71414560975728
4,130,10,0.01,0.20769174837664572
4,130,20,0.01,11.943600258672594
4,130,30,0.01,1.4687072858941868
4,130,40,0.01,13.097856595071356
4,130,50,0.01,7.826770592719964
4,130,60,0.01,4.095380385640178
4,130,70,0.01,20.24042401694555
4,130,80,0.01,19.289977855985953
4,130,90,0.01,46.50519839370412
4,130,100,0.01,3.10661661615898
4,130,110,0.01,6.235668439139025
4,130,120,0.01,18.69187316051937
4,140,10,0.01,1.0763696898774504
4,140,20,0.01,159.23994585641873
4,140,30,0.01,7.358236496162243
4,140,40,0.01,15.03509364172587
4,140,50,0.01,13.808034879470256
4,140,60,0.01,6.736079820835446
4,140,70,0.01,47.22106821115106
4,140,80,0.01,93.32734343743842
4,140,90,0.01,34.9830338712974
4,140,100,0.01,30.97829044884392
4,140,110,0.01,3.0016723628514175
4,140,120,0.01,17.73790976639142
4,140,130,0.01,31.89901041522769
4,150,10,0.01,1.8303248715252713
4,150,20,0.01,13.89024124482699
4,150,30,0.01,1.8090800387876962
4,150,40,0.01,8.472870426011394
4,150,50,0.01,11.047732756754279
4,150,60,0.01,2.1408918598141757
4,150,70,0.01,30.95039244777006
4,150,80,0.01,47.83098975752328
4,150,90,0.01,7.774126224735802
4,150,100,0.01,9.580540960343823
4,150,110,0.01,29.386830368625823
4,150,120,0.01,62.37843208124175
4,150,130,0.01,293.1179177627571
4,150,140,0.01,14.330196155843945
4,160,10,0.01,0.308206321414556
4,160,20,0.01,1.0771445433201372
4,160,30,0.01,2.0036103049926504
4,160,40,0.01,3.7203884344007707
4,160,50,0.01,7.8720076927347415
4,160,60,0.01,9.584690952562473
4,160,70,0.01,27.87913613743027
4,160,80,0.01,30.94680915776665
4,160,90,0.01,7.385182846494125
4,160,100,0.01,41.41819479257077
4,160,110,0.01,52.8455818790591
4,160,120,0.01,109.40793203021745
4,160,130,0.01,62.62078695119743
4,160,140,0.01,17.221405840818427
4,160,150,0.01,160.96374567248373
4,170,10,0.01,2.381319731322297
4,170,20,0.01,3.6120365390905227
4,170,30,0.01,9.971290816564652
4,170,40,0.01,3.370722138479364
4,170,50,0.01,17.49092949077695
4,170,60,0.01,3.3313879242879882
4,170,70,0.01,2.0445602630374116
4,170,80,0.01,1307.187803100127
4,170,90,0.01,18.510813588620113
4,170,100,0.01,8.63167515522783
4,170,110,0.01,294.55319072194783
4,170,120,0.01,72.9511520288137
4,170,130,0.01,46.44998434044763
4,170,140,0.01,27.791155490187748
4,170,150,0.01,80.53917086223358
4,170,160,0.01,32.15321200103343
4,180,10,0.01,0.3448400064436334
4,180,20,0.01,6.942619664582065
4,180,30,0.01,6.710695273808384
4,180,40,0.01,20.228501435060025
4,180,50,0.01,25.195652201525444
4,180,60,0.01,15.567407773498715
4,180,70,0.01,5.280833520541404
4,180,80,0.01,18.643326501521113
4,180,90,0.01,6.22045244303492
4,180,100,0.01,1.1473139062712023
4,180,110,0.01,6.9341840919963005
4,180,120,0.01,75.919163535869
4,180,130,0.01,24.08756317208422
4,180,140,0.01,3.598280764092538
4,180,150,0.01,44.30449239308981
4,180,160,0.01,21.101207812674783
4,180,170,0.01,650.6389411182051
4,190,10,0.01,4.336617696679627
4,190,20,0.01,0.5997764521069356
4,190,30,0.01,15.152996921170958
4,190,40,0.01,5.166996249352644
4,190,50,0.01,10.187642281744395
4,190,60,0.01,10.182229456113872
4,190,70,0.01,5.998196117100096
4,190,80,0.01,2.0246246010174342
4,190,90,0.01,59.43433922865071
4,190,100,0.01,7.750801622944382
4,190,110,0.01,1.0997901970236892
4,190,120,0.01,50.23243882959509
4,190,130,0.01,38.463327452763416
4,190,140,0.01,12.543615135547503
4,190,150,0.01,24.74399173863348
4,190,160,0.01,60.98898931038442
4,190,170,0.01,34.22661415741898
4,190,180,0.01,32.74897764044815
4,200,10,0.01,1.3054410254565243
4,200,20,0.01,3.0983173862067193
4,200,30,0.01,4.638768452473278
4,200,40,0.01,14.888629779313986
4,200,50,0.01,6.266794816715531
4,200,60,0.01,13.721253579944163
4,200,70,0.01,70.33779225000119
4,200,80,0.01,15.106340019172668
4,200,90,0.01,23.415807346592004
4,200,100,0.01,10.050384768558994
4,200,110,0.01,99.15260331815709
4,200,120,0.01,28.370214580646774
4,200,130,0.01,27.461514352840066
4,200,140,0.01,15.073021887052489
4,200,150,0.01,42.76469664961536
4,200,160,0.01,357.3035493083824
4,200,170,0.01,24.331793573256387
4,200,180,0.01,9.839645160737208
4,200,190,0.01,24.02586576917496
4,210,10,0.01,0.5764659404669296
4,210,20,0.01,4.725649931689655
4,210,30,0.01,14.147420686807093
4,210,40,0.01,3.5615086390135224
4,210,50,0.01,12.454556287117478
4,210,60,0.01,6.949711003193163
4,210,70,0.01,27.97208870359818
4,210,80,0.01,49.383596262873745
4,210,90,0.01,35.710385172608696
4,210,100,0.01,35.38240911819246
4,210,110,0.01,22.187281257626548
4,210,120,0.01,301.5497660514775
4,210,130,0.01,178.6212643733859
4,210,140,0.01,20.262206670682453
4,210,150,0.01,48.25941919649361
4,210,160,0.01,83.70472037058536
4,210,170,0.01,335.67346567130636
4,210,180,0.01,63.58110990943005
4,210,190,0.01,36.710277398661965
4,210,200,0.01,81.91416976999481
4,220,10,0.01,0.20814331698039457
4,220,20,0.01,2.0857029584549456
4,220,30,0.01,1.9693991482582245
4,220,40,0.01,6.2792678490318465
4,220,50,0.01,64.69616849192855
4,220,60,0.01,8.515906785610534
4,220,70,0.01,18.405478290956
4,220,80,0.01,42.07745666481492
4,220,90,0.01,70.94323347332694
4,220,100,0.01,197.79034356723741
4,220,110,0.01,86.33691300810436
4,220,120,0.01,30.003262479395755
4,220,130,0.01,119.74352160189336
4,220,140,0.01,24.159606777324544
4,220,150,0.01,14.773187332480513
4,220,160,0.01,60.53443223931003
4,220,170,0.01,44.07661781091051
4,220,180,0.01,48.90463034901635
4,220,190,0.01,25.92934204700975
4,220,200,0.01,155.43369483410785
4,220,210,0.01,41.14278231963416
4,230,10,0.01,0.3844795572041728
4,230,20,0.01,27.23218938996
4,230,30,0.01,21.802701651670617
4,230,40,0.01,4.619836316523517
4,230,50,0.01,44.79299431353235
4,230,60,0.01,7.006397593833641
4,230,70,0.01,23.29465844318952
4,230,80,0.01,8.566477108170417
4,230,90,0.01,22.604670984865795
4,230,100,0.01,79.35602523150287
4,230,110,0.01,8.643950169488377
4,230,120,0.01,83.50226389061072
4,230,130,0.01,41.14900378551624
4,230,140,0.01,41.25916895935578
4,230,150,0.01,19.773743969287484
4,230,160,0.01,111.7532571153014
4,230,170,0.01,61.127805081655396
4,230,180,0.01,178.52592766052194
4,230,190,0.01,31.06031968707749
4,230,200,0.01,47.048460548832
4,230,210,0.01,120.54700931574835
4,230,220,0.01,224.65528879786936
4,240,10,0.01,0.2545297205628461
4,240,20,0.01,1.022980729524757
4,240,30,0.01,3.28319652148194
4,240,40,0.01,1.4403986103934987
4,240,50,0.01,53.80622080011361
4,240,60,0.01,32.160651677324005
4,240,70,0.01,90.60244353858751
4,240,80,0.01,102.7701775691329
4,240,90,0.01,10.711116777023468
4,240,100,0.01,41.78353229392979
4,240,110,0.01,42.6639533719376
4,240,120,0.01,56.18496578441144
4,240,130,0.01,106.14295797537257
4,240,140,0.01,179.87172519739013
4,240,150,0.01,15.341430863094272
4,240,160,0.01,153.81653698092416
4,240,170,0.01,21.419447605045217
4,240,180,0.01,3851.2930453550002
4,240,190,0.01,22.77698116383893
4,240,200,0.01,48.56140954661928
4,240,210,0.01,860.9276879180644
4,240,220,0.01,30.637297026051936
4,240,230,0.01,141.52679890092693
4,250,10,0.01,0.35062781656806247
4,250,20,0.01,53.99763496939919
4,250,30,0.01,1.32363437911822
4,250,40,0.01,3.5563482381004037
4,250,50,0.01,4.604164760317228
4,250,60,0.01,19.835261856258253
4,250,70,0.01,8.183264212314091
4,250,80,0.01,2.104825498187893
4,250,90,0.01,33.575457220034984
4,250,100,0.01,226.2616013785299
4,250,110,0.01,61.95456934350894
4,250,120,0.01,19.71101784246228
4,250,130,0.01,79.81416017431009
4,250,140,0.01,169.58606974174674
4,250,150,0.01,13.004434010253375
4,250,160,0.01,118.24928400829928
4,250,170,0.01,34.19441613908223
4,250,180,0.01,187.63177194672573
4,250,190,0.01,7.216572797431581
4,250,200,0.01,21.144246472422335
4,250,210,0.01,27.83455834699221
4,250,220,0.01,401.77347418970936
4,250,230,0.01,46.60264484943033
4,250,240,0.01,61.49889193687843
4,260,10,0.01,0.19377244339874444
4,260,20,0.01,15.915868467111276
4,260,30,0.01,6.260202579467847
4,260,40,0.01,23.400632080259353
4,260,50,0.01,4.521111112580612
4,260,60,0.01,229.26506527042912
4,260,70,0.01,7.961843230487787
4,260,80,0.01,5.555553686563717
4,260,90,0.01,17.32641059844182
4,260,100,0.01,8.649624925151805
4,260,110,0.01,22.424080281256067
4,260,120,0.01,87.84798759805629
4,260,130,0.01,40.44322216162587
4,260,140,0.01,37.81905308059013
4,260,150,0.01,62.49293580456689
4,260,160,0.01,46.53134923448843
4,260,170,0.01,347.8279716486875
4,260,180,0.01,25.869470621557245
4,260,190,0.01,4945.689529729942
4,260,200,0.01,181.61247949719584
4,260,210,0.01,63.543572417296936
4,260,220,0.01,146.88973570713253
4,260,230,0.01,445.7400877767934
4,260,240,0.01,86.57479840803244
4,260,250,0.01,66.07113112764969
4,270,10,0.01,0.8179040036610877
4,270,20,0.01,0.8808896705507444
4,270,30,0.01,0.7843010642517451
4,270,40,0.01,197.6807505943527
4,270,50,0.01,11.223480526808649
4,270,60,0.01,4.71548049121806
4,270,70,0.01,8.732979518163859
4,270,80,0.01,2.6751243175906403
4,270,90,0.01,22.067996520409622
4,270,100,0.01,14.963716790722783
4,270,110,0.01,15.169340666950356
4,270,120,0.01,27.09957855971491
4,270,130,0.01,30.98041000851762
4,270,140,0.01,73.16862477563035
4,270,150,0.01,48.80053937850233
4,270,160,0.01,26.945945298525775
4,270,170,0.01,35.23972686701918
4,270,180,0.01,44.655558523846416
4,270,190,0.01,72.67235094364416
4,270,200,0.01,45.81178138345346
4,270,210,0.01,36.50244283219153
4,270,220,0.01,230.9627369461125
4,270,230,0.01,160.90357718412
4,270,240,0.01,66.37322547123557
4,270,250,0.01,4782.340159420272
4,270,260,0.01,33.4174249023986
4,280,10,0.01,1.591172692540348
4,280,20,0.01,0.6370135391848584
4,280,30,0.01,4.514474724385729
4,280,40,0.01,22.65795467897246
4,280,50,0.01,14.877494487552047
4,280,60,0.01,9.666486380490715
4,280,70,0.01,6.250597513659561
4,280,80,0.01,74.28237634611027
4,280,90,0.01,48.68227355273507
4,280,100,0.01,42.576933470733195
4,280,110,0.01,14.72208920493666
4,280,120,0.01,81.36699524479477
4,280,130,0.01,208.45448582208243
4,280,140,0.01,249.3942529326116
4,280,150,0.01,419.6219667852909
4,280,160,0.01,13.409439958545306
4,280,170,0.01,61.49639642342881
4,280,180,0.01,88.37998284723608
4,280,190,0.01,28.96417093113972
4,280,200,0.01,118.59540997523261
4,280,210,0.01,159.30988121143926
4,280,220,0.01,80.6502665788408
4,280,230,0.01,324.7172719928692
4,280,240,0.01,57.13229650781741
4,280,250,0.01,59.905887354598384
4,280,260,0.01,42.956437646299015
4,280,270,0.01,21.465587566193832
4,290,10,0.01,0.9737891408641023
4,290,20,0.01,2.3733081934640006
4,290,30,0.01,2.2167594721235613
4,290,40,0.01,5.896585056738512
4,290,50,0.01,7.657608956953223
4,290,60,0.01,13.807816731034366
4,290,70,0.01,6.03017027572137
4,290,80,0.01,25.360761302028138
4,290,90,0.01,3.041425289162584
4,290,100,0.01,23.572091127912245
4,290,110,0.01,17.775117544891994
4,290,120,0.01,42.92327127545295
4,290,130,0.01,26.1412396845013
4,290,140,0.01,25.603944152031886
4,290,150,0.01,13.527100248737833
4,290,160,0.01,29.57209078465813
4,290,170,0.01,25.01315659062441
4,290,180,0.01,49.316618695497205
4,290,190,0.01,34.17703912443264
4,290,200,0.01,19.079171065266554
4,290,210,0.01,21.4437246611075
4,290,220,0.01,92.45670277193375
4,290,230,0.01,127.53408041974353
4,290,240,0.01,138.73148260555817
4,290,250,0.01,33.75027834043515
4,290,260,0.01,228.46323117428105
4,290,270,0.01,132.95192195091846
4,290,280,0.01,87.50282696417804
4,300,10,0.01,0.1322278665818327
4,300,20,0.01,0.19408779888887848
4,300,30,0.01,3.482476788507803
4,300,40,0.01,9.771264553810159
4,300,50,0.01,19.245118525604603
4,300,60,0.01,4.512345989003087
4,300,70,0.01,31.588438220270845
4,300,80,0.01,12978.323215439452
4,300,90,0.01,0.9197122652236427
4,300,100,0.01,22.181772766800915
4,300,110,0.01,201.4287148409916
4,300,120,0.01,85.947423802297
4,300,130,0.01,89.18892855876807
4,300,140,0.01,102.18858584285111
4,300,150,0.01,44.74014269977258
4,300,160,0.01,20.47825362589144
4,300,170,0.01,18.316993518898403
4,300,180,0.01,166.2645280802577
4,300,190,0.01,53.69492315881564
4,300,200,0.01,10891.407429024146
4,300,210,0.01,115.8191227542809
4,300,220,0.01,32.11109966224055
4,300,230,0.01,366.37441224546143
4,300,240,0.01,38.323046030756366
4,300,250,0.01,143.28001760653646
4,300,260,0.01,46.821060824046185
4,300,270,0.01,143.56181115367394
4,300,280,0.01,99.858831464158
4,300,290,0.01,1687.4132286069646
4,310,10,0.01,0.47887772570500114
4,310,20,0.01,3.842556894105755
4,310,30,0.01,3.3431399316167063
4,310,40,0.01,23.167039904414143
4,310,50,0.01,5.052067008166676
4,310,60,0.01,5.106923464827977
4,310,70,0.01,14.09374922915417
4,310,80,0.01,9.539346191796458
4,310,90,0.01,28.112510124594877
4,310,100,0.01,34.59193064209487
4,310,110,0.01,27.93724115041071
4,310,120,0.01,31.30809458496941
4,310,130,0.01,70.34766888888869
4,310,140,0.01,13.176984356680139
4,310,150,0.01,9.702436442571484
4,310,160,0.01,43.70741381872977
4,310,170,0.01,90.65185846724334
4,310,180,0.01,379.8481521590771
4,310,190,0.01,12.419725850337551
4,310,200,0.01,27.682884092279423
4,310,210,0.01,80.30958190479994
4,310,220,0.01,34.2277489544747
