filterFactor,frame_size,scale_factor,noise_coefficient,avg_relative_abs_err
2,230,160,0.01,120.72735566717039
2,230,170,0.01,46.80228442630326
2,230,180,0.01,19.610550707399636
2,230,190,0.01,2768.8536908225565
2,230,200,0.01,32.78377564324908
2,230,210,0.01,18.90790216306421
2,230,220,0.01,49.701629779073166
2,240,10,0.01,0.8835484980835852
2,240,20,0.01,1.6760588913030234
2,240,30,0.01,11.980246687936313
2,240,40,0.01,36.88453211433899
2,240,50,0.01,12.43785431038531
2,240,60,0.01,34.201587401011146
2,240,70,0.01,4.589188563378958
2,240,80,0.01,4.076268815776024
2,240,90,0.01,95.59415274091215
2,240,100,0.01,114.44630716488847
2,240,110,0.01,60.370064341052775
2,240,120,0.01,35.65883368532037
2,240,130,0.01,14.748152015998185
2,240,140,0.01,24.07726668420307
2,240,150,0.01,43.55301269441539
2,240,160,0.01,50.469153443893134
2,240,170,0.01,44.92082846156746
2,240,180,0.01,50.409540487460674
2,240,190,0.01,52.71922627273916
2,240,200,0.01,79.1156547272464
2,240,210,0.01,843.0278590423004
2,240,220,0.01,75.65549109445278
2,240,230,0.01,108.58309058292257
2,250,10,0.01,0.2169036192201863
2,250,20,0.01,1.8718392334391616
2,250,30,0.01,3.890002678817836
2,250,40,0.01,14.898904241672247
2,250,50,0.01,3.1684476561915904
2,250,60,0.01,22.052752497386262
2,250,70,0.01,38.99410301823625
2,250,80,0.01,7.515383218476809
2,250,90,0.01,87.33748748627312
2,250,100,0.01,96.79663142556139
2,250,110,0.01,48.008505808722816
2,250,120,0.01,57.8446671353162
2,250,130,0.01,19.229187495016173
2,250,140,0.01,80.02679184222393
2,250,150,0.01,71.34310314906465
2,250,160,0.01,15.069239807534201
2,250,170,0.01,10.463963454876287
2,250,180,0.01,32.41154087623462
2,250,190,0.01,79.81265840437847
2,250,200,0.01,298.4982362388395
2,250,210,0.01,32.7582132893951
2,250,220,0.01,61.9097935219065
2,250,230,0.01,202.06672991848453
2,250,240,0.01,61.85574841417389
2,260,10,0.01,1.0839897250849846
2,260,20,0.01,0.5232362089788644
2,260,30,0.01,4.960342073439869
2,260,40,0.01,4.223481846337925
2,260,50,0.01,4.3043480495693265
2,260,60,0.01,12.243435861802809
2,260,70,0.01,17.21049888660338
2,260,80,0.01,43.041162384653774
2,260,90,0.01,19.634781005225182
2,260,100,0.01,35.189832566231615
2,260,110,0.01,32.162090543042844
2,260,120,0.01,86.95161060726103
2,260,130,0.01,41.70604325220697
2,260,140,0.01,206.62853137149116
2,260,150,0.01,90.16568061619812
2,260,160,0.01,92.49580730995298
2,260,170,0.01,28.28219457312294
2,260,180,0.01,17.550471131787976
2,260,190,0.01,368.33315095937814
2,260,200,0.01,167.26597756080938
2,260,210,0.01,35.972781074456485
2,260,220,0.01,14.752698230965386
2,260,230,0.01,256.35585284738386
2,260,240,0.01,48.66945262586859
2,260,250,0.01,79.78362436202117
2,270,10,0.01,0.42863180028959685
2,270,20,0.01,5.662946863814466
2,270,30,0.01,4.800501157471547
2,270,40,0.01,8.21875567437102
2,270,50,0.01,42.830717166645115
2,270,60,0.01,116.19636354227707
2,270,70,0.01,11.900877435061332
2,270,80,0.01,10.286042181569607
2,270,90,0.01,17.21134108768965
2,270,100,0.01,23.386970592693114
2,270,110,0.01,43.70664549265616
2,270,120,0.01,36.866778163714656
2,270,130,0.01,29.125288338220447
2,270,140,0.01,64.4219208700022
2,270,150,0.01,42.974801385274596
2,270,160,0.01,105.46082345901569
2,270,170,0.01,42.390244794878534
2,270,180,0.01,68.7330252674401
2,270,190,0.01,146.1351766639007
2,270,200,0.01,365.9362254773191
2,270,210,0.01,80.14631706208225
2,270,220,0.01,151.94043413852108
2,270,230,0.01,44.61119726065541
2,270,240,0.01,61.186014145664494
2,270,250,0.01,23.937017748413812
2,270,260,0.01,67.67906119941242
2,280,10,0.01,0.10926090195876025
2,280,20,0.01,9.195423049293892
2,280,30,0.01,2.9873527002265683
2,280,40,0.01,2.743071330584335
2,280,50,0.01,5.201739230328955
2,280,60,0.01,37.5287235967761
2,280,70,0.01,3.2052739796633545
2,280,80,0.01,29.289431954106167
2,280,90,0.01,28.972726415298528
2,280,100,0.01,24.857570956183284
2,280,110,0.01,18.48645528498545
2,280,120,0.01,19.312433492205358
2,280,130,0.01,21.390121713643932
2,280,140,0.01,95.94328513509282
2,280,150,0.01,22.162207443221813
2,280,160,0.01,57.030370970423036
2,280,170,0.01,401.4939359369812
2,280,180,0.01,423.4819262695648
2,280,190,0.01,121.65547462673617
2,280,200,0.01,165.3719645041656
2,280,210,0.01,200.26550721245425
2,280,220,0.01,98.25412620388913
2,280,230,0.01,102.97165481636715
2,280,240,0.01,281.24196923516064
2,280,250,0.01,1800.9997368251798
2,280,260,0.01,169.0917568377253
2,280,270,0.01,102.90647114944399
2,290,10,0.01,0.21649474393805349
2,290,20,0.01,1.5479907682136413
2,290,30,0.01,2.876479672550181
2,290,40,0.01,2.20279944053774
2,290,50,0.01,3.7839304664851334
2,290,60,0.01,26.919065007757435
2,290,70,0.01,17.47091777139488
2,290,80,0.01,13.798549764772552
2,290,90,0.01,14.48091087775677
2,290,100,0.01,31.00709171473665
2,290,110,0.01,232.60911720514912
2,290,120,0.01,196.2466503881336
2,290,130,0.01,8.308226750727735
2,290,140,0.01,59.28330582894182
2,290,150,0.01,28.483120110378184
2,290,160,0.01,158.10637135149526
2,290,170,0.01,170.6227627532678
2,290,180,0.01,19.145838751334562
2,290,190,0.01,165.1306717805568
2,290,200,0.01,42.94602437382238
2,290,210,0.01,112.1137586679144
2,290,220,0.01,68.45294978736521
2,290,230,0.01,315.7905985892228
2,290,240,0.01,43.76588625506559
2,290,250,0.01,307.4735612668751
2,290,260,0.01,88.04586161927834
2,290,270,0.01,747.014495721315
2,290,280,0.01,159.88638486000625
2,300,10,0.01,0.3874102884222665
2,300,20,0.01,0.6338820806475801
2,300,30,0.01,4.7995081605963765
2,300,40,0.01,6.857977557902719
2,300,50,0.01,28.2904493554192
2,300,60,0.01,9.403908739105292
2,300,70,0.01,10.195820463225852
2,300,80,0.01,22.162621984382938
2,300,90,0.01,5.8959503863757305
2,300,100,0.01,16.56968895537156
2,300,110,0.01,348.7136035094318
2,300,120,0.01,51.17641255055947
2,300,130,0.01,27.299932888883657
2,300,140,0.01,53.06639856376955
2,300,150,0.01,10.210297639410586
2,300,160,0.01,28.86628870147698
2,300,170,0.01,69.55877687888102
2,300,180,0.01,176.0151347505288
2,300,190,0.01,18.118579072124184
2,300,200,0.01,73.48941602911489
2,300,210,0.01,33.84580160587828
2,300,220,0.01,69.9656819583708
2,300,230,0.01,76.31008612462267
2,300,240,0.01,604.0683821707979
2,300,250,0.01,329.2691001757828
2,300,260,0.01,138.44715264439
2,300,270,0.01,117.04618975060254
2,300,280,0.01,47.774818072218864
2,300,290,0.01,2429.726834941564
2,310,10,0.01,0.10711342239206927
2,310,20,0.01,2.7655131939021818
2,310,30,0.01,7.213487854854029
2,310,40,0.01,5.042926664904301
2,310,50,0.01,36.682366981109176
2,310,60,0.01,7.291762203167221
2,310,70,0.01,10.20190175529077
2,310,80,0.01,9.55062298275835
2,310,90,0.01,9.201197409173005
2,310,100,0.01,301.66148986289767
2,310,110,0.01,19.022235066020357
2,310,120,0.01,200.74426143610432
2,310,130,0.01,18.396561238072263
2,310,140,0.01,8.387173620390017
2,310,150,0.01,210.09255197768417
2,310,160,0.01,11.039344664863071
2,310,170,0.01,288.6429955608284
2,310,180,0.01,7.468677212519725
2,310,190,0.01,215.1729527519868
2,310,200,0.01,45.96806564300025
2,310,210,0.01,17.025907595159744
2,310,220,0.01,88.36868271176695
2,310,230,0.01,38.64982770546855
2,310,240,0.01,74.72057821517579
2,310,250,0.01,10.557516356828211
2,310,260,0.01,151.06743641376718
2,310,270,0.01,68.41074543970937
2,310,280,0.01,5535.191356579624
2,310,290,0.01,46.788450519721145
2,310,300,0.01,500.2643089531887
2,320,10,0.01,2.5648552968695113
2,320,20,0.01,1.1651628914086294
2,320,30,0.01,5.58315403557422
2,320,40,0.01,2.0905455193198543
2,320,50,0.01,12.438888747021629
2,320,60,0.01,13.566302933278445
2,320,70,0.01,17.69473326886479
2,320,80,0.01,30.801790754590574
2,320,90,0.01,10.187528823831729
2,320,100,0.01,59.42445580344647
2,320,110,0.01,10.065317279890785
2,320,120,0.01,48.702949650619836
2,320,130,0.01,2225.8757928296955
2,320,140,0.01,72.09884909077685
2,320,150,0.01,12.737252776217181
2,320,160,0.01,35.10415254426559
2,320,170,0.01,2834.5213560694647
2,320,180,0.01,12.983362834416601
2,320,190,0.01,279.52819920965936
2,320,200,0.01,4.809000054539156
2,320,210,0.01,75.10695797807931
2,320,220,0.01,17.3145722746216
2,320,230,0.01,118.76776415443602
2,320,240,0.01,24.444737797856117
2,320,250,0.01,47.09813576507123
2,320,260,0.01,18.66116437454236
2,320,270,0.01,46.01179589783728
2,320,280,0.01,40.582185391268155
2,320,290,0.01,45.91805332680148
2,320,300,0.01,88.85040150933266
2,320,310,0.01,56.77135250796885
2,330,10,0.01,0.3027087214166508
2,330,20,0.01,1.8939459608516067
2,330,30,0.01,1.8456148248810689
2,330,40,0.01,13.981758006184604
2,330,50,0.01,43.82340622073756
2,330,60,0.01,59.38953768439632
2,330,70,0.01,16.738743137318476
2,330,80,0.01,15.046378815268659
2,330,90,0.01,106.7335665577012
2,330,100,0.01,9.909762384847715
2,330,110,0.01,25.267998760740024
2,330,120,0.01,11.02709527508722
2,330,130,0.01,157.2470009368673
2,330,140,0.01,11.007474034007892
2,330,150,0.01,12.310644916021182
2,330,160,0.01,441.0753091600702
2,330,170,0.01,58.779367123831754
2,330,180,0.01,52.605547489728906
2,330,190,0.01,14.972079674271653
2,330,200,0.01,38.84394439869265
2,330,210,0.01,80.55168066970755
2,330,220,0.01,24.492499926976837
2,330,230,0.01,49.70646614341186
2,330,240,0.01,67.48533258651996
2,330,250,0.01,157.04690905461746
2,330,260,0.01,19.37131308066507
2,330,270,0.01,27.473249860145486
2,330,280,0.01,23.950427483429763
2,330,290,0.01,611.9417484640596
2,330,300,0.01,55.60584785650315
2,330,310,0.01,19.11881914878609
2,330,320,0.01,14.856320326192685
2,340,10,0.01,0.2726907772215667
2,340,20,0.01,7.780451475117876
2,340,30,0.01,2.034153498675744
2,340,40,0.01,4.639360069399362
2,340,50,0.01,4.061037190372603
2,340,60,0.01,5.01665383526618
2,340,70,0.01,3.4358385459428162
2,340,80,0.01,13.371237503559833
2,340,90,0.01,14.38736201422322
2,340,100,0.01,5.064569422302836
2,340,110,0.01,70.84686750450645
2,340,120,0.01,13.744413045861897
2,340,130,0.01,166.92394816014516
2,340,140,0.01,14.194525055486201
2,340,150,0.01,38.3297492334714
2,340,160,0.01,54.549605788561905
2,340,170,0.01,41.070737392367846
2,340,180,0.01,39.543681040444675
2,340,190,0.01,31.31438997258515
2,340,200,0.01,73.04905830927827
2,340,210,0.01,53.22898923590004
2,340,220,0.01,34.47839191102377
2,340,230,0.01,55.320233618874134
2,340,240,0.01,106.78333071144618
2,340,250,0.01,44.12836400814578
2,340,260,0.01,71.67258772256982
2,340,270,0.01,71.5629313076541
2,340,280,0.01,2616.4818369201025
2,340,290,0.01,98.11130267889934
2,340,300,0.01,136.133906568984
2,340,310,0.01,140.93446737836447
2,340,320,0.01,10.213935486814663
2,340,330,0.01,1.9537567889528198
2,350,10,0.01,0.20768998959851928
2,350,20,0.01,1.000463775898407
2,350,30,0.01,8.75956471683145
2,350,40,0.01,13.852648512758556
2,350,50,0.01,7.600673994918176
2,350,60,0.01,4.091100871133459
2,350,70,0.01,21.560220696884965
2,350,80,0.01,3.7270784178439915
2,350,90,0.01,23.202809983680833
2,350,100,0.01,25.56717314528205
2,350,110,0.01,9.549913897239254
2,350,120,0.01,2.710315788627092
2,350,130,0.01,83.70716456729451
2,350,140,0.01,46.158249504961
2,350,150,0.01,4.954479437874146
2,350,160,0.01,13.466377903940952
2,350,170,0.01,33.66987807527598
2,350,180,0.01,378.86817615320916
2,350,190,0.01,100.43955675199483
2,350,200,0.01,47.93907664397691
2,350,210,0.01,51.506955597082445
2,350,220,0.01,48.770925149954934
2,350,230,0.01,174.27834908954262
2,350,240,0.01,50.880418590841366
2,350,250,0.01,662.5359443515679
2,350,260,0.01,153.41046704462156
2,350,270,0.01,108.9650904911011
2,350,280,0.01,35.69244123548737
2,350,290,0.01,67.88916753107503
2,350,300,0.01,106.48927884925456
2,350,310,0.01,68.37689225406697
2,350,320,0.01,16.508832453460034
2,350,330,0.01,47.72121215097119
2,350,340,0.01,69.5786561547463
2,360,10,0.01,0.3857668321416936
2,360,20,0.01,0.6580183786136172
2,360,30,0.01,3.6750870854328337
2,360,40,0.01,4.0928807385006545
2,360,50,0.01,12.848080571301994
2,360,60,0.01,17.230609025642845
2,360,70,0.01,36.4332701784312
2,360,80,0.01,23.965486856664246
2,360,90,0.01,11.97339459855455
2,360,100,0.01,7.279781583279533
2,360,110,0.01,25.087628451530193
2,360,120,0.01,25.3289920346495
2,360,130,0.01,21.704134702478257
2,360,140,0.01,14.775057051400701
2,360,150,0.01,34.46534301138717
2,360,160,0.01,149.21884109887728
2,360,170,0.01,23.57997335028379
2,360,180,0.01,11.823264861465015
2,360,190,0.01,48.793699498646625
2,360,200,0.01,49.362317291135035
2,360,210,0.01,32.1138695855203
2,360,220,0.01,512.9508628074655
2,360,230,0.01,32.40513482035664
2,360,240,0.01,153.92996975515885
2,360,250,0.01,700.7305628813832
2,360,260,0.01,90.18068608984527
2,360,270,0.01,51.56915065110445
2,360,280,0.01,4080.846459062901
2,360,290,0.01,85.47108223493983
2,360,300,0.01,13.424051283154705
2,360,310,0.01,54.9110232830042
2,360,320,0.01,60.64571813949721
2,360,330,0.01,40.4208031546361
2,360,340,0.01,83.72259216769793
2,360,350,0.01,46.909181590673
2,370,10,0.01,10.167058632549269
2,370,20,0.01,0.9438274862806266
2,370,30,0.01,6.393731022577014
2,370,40,0.01,4.637715517143332
2,370,50,0.01,3.572324383073829
2,370,60,0.01,9.23925746123407
2,370,70,0.01,2.6708404782895143
2,370,80,0.01,21.049964177514052
2,370,90,0.01,178.46830704354042
2,370,100,0.01,299.24334170577157
2,370,110,0.01,39.349758302111816
2,370,120,0.01,13.5209459035879
2,370,130,0.01,31.973932437396233
2,370,140,0.01,72.9548610802569
2,370,150,0.01,6.801699649473991
2,370,160,0.01,39.15010987349166
2,370,170,0.01,24.234262311591362
2,370,180,0.01,7.988303868065913
2,370,190,0.01,150.84208272695204
2,370,200,0.01,1670.5424132628034
2,370,210,0.01,52.35219526508744
2,370,220,0.01,34.5874388597274
2,370,230,0.01,34.71347464403262
2,370,240,0.01,54.001257171252156
2,370,250,0.01,33.52615252145926
2,370,260,0.01,8.58043862525769
2,370,270,0.01,84.53516500005581
2,370,280,0.01,43.22822499063188
2,370,290,0.01,19.80725629810506
2,370,300,0.01,35.65292091570107
2,370,310,0.01,175.71149778083281
2,370,320,0.01,41.00216369917435
2,370,330,0.01,47.30674733772585
2,370,340,0.01,56.46920414222518
2,370,350,0.01,2871.9359526886365
2,370,360,0.01,1097.7957447716326
2,380,10,0.01,0.37874459913504377
2,380,20,0.01,0.5936154875301409
2,380,30,0.01,31.86579804927094
2,380,40,0.01,2.3342139841477674
2,380,50,0.01,5.749900240699485
2,380,60,0.01,3.5326767338222838
2,380,70,0.01,8.50622832056787
2,380,80,0.01,63.0600411684847
2,380,90,0.01,4.1333523519433255
2,380,100,0.01,11.090425735799728
2,380,110,0.01,25.972972011377625
2,380,120,0.01,79.61735949938124
2,380,130,0.01,4.827876424226726
2,380,140,0.01,9.906212190967546
2,380,150,0.01,17.134237819460136
2,380,160,0.01,9.35104522977492
2,380,170,0.01,27.720616165036947
2,380,180,0.01,45.203317828984545
2,380,190,0.01,343.6353693121093
2,380,200,0.01,47.04096165314292
2,380,210,0.01,46.250696241028066
2,380,220,0.01,2110.30179082523
2,380,230,0.01,22.743503206418996
2,380,240,0.01,56.19376103101462
2,380,250,0.01,76.84079366436463
2,380,260,0.01,14.29991353743234
2,380,270,0.01,62.69612276967579
2,380,280,0.01,39.022392850259166
2,380,290,0.01,91.96058072118943
2,380,300,0.01,125.51954526514957
2,380,310,0.01,27.227269316238466
2,380,320,0.01,25.961215637136846
2,380,330,0.01,64.46250389740118
2,380,340,0.01,41.739104785247015
2,380,350,0.01,90.68366321352693
2,380,360,0.01,32.082134806398045
2,380,370,0.01,85.14942326617664
2,390,10,0.01,0.19692358639215088
2,390,20,0.01,0.5785963003874403
2,390,30,0.01,2.386034324227733
2,390,40,0.01,0.6386155570043639
2,390,50,0.01,1.4726920550755433
2,390,60,0.01,20.37691345204994
2,390,70,0.01,3.0160558388886707
2,390,80,0.01,23.59336202781621
2,390,90,0.01,22.790485753220963
2,390,100,0.01,261.53273367708437
2,390,110,0.01,6.3308257989464565
2,390,120,0.01,10.038479456581488
2,390,130,0.01,7.0021940629492105
2,390,140,0.01,12.065305545389046
2,390,150,0.01,90.61008166677512
2,390,160,0.01,32.97274468579779
2,390,170,0.01,23.828369301505884
2,390,180,0.01,33.6473365639294
2,390,190,0.01,19.50408457763983
2,390,200,0.01,13.241468229274323
2,390,210,0.01,54.84834001697971
2,390,220,0.01,22.2843783270379
2,390,230,0.01,1925.3959679358475
2,390,240,0.01,72.2741881224475
2,390,250,0.01,34.42618609293995
2,390,260,0.01,588.8827479237896
2,390,270,0.01,22.395385924013198
2,390,280,0.01,55.811632425845566
2,390,290,0.01,150.8520021088967
2,390,300,0.01,127.3880622020301
2,390,310,0.01,58.8057282814898
2,390,320,0.01,564.7853892695833
2,390,330,0.01,601.4193499166238
2,390,340,0.01,222.32941457088694
2,390,350,0.01,46.20363335576712
2,390,360,0.01,195.4135262319014
2,390,370,0.01,286.4968815347732
2,390,380,0.01,320.49632742125374
2,400,10,0.01,0.10671766579082913
2,400,20,0.01,2.438717460778763
2,400,30,0.01,31.627264074978502
2,400,40,0.01,3.2293290406097808
2,400,50,0.01,22.913986771527465
2,400,60,0.01,4.002319761084391
2,400,70,0.01,5.633056792423257
2,400,80,0.01,5.190378981769806
2,400,90,0.01,41.03734558380069
2,400,100,0.01,103.21790346214374
2,400,110,0.01,13.616584622157426
2,400,120,0.01,5.7677871289025004
2,400,130,0.01,203.783253254889
2,400,140,0.01,85.87170259555126
2,400,150,0.01,393.81877526208785
2,400,160,0.01,24.2240740362702
2,400,170,0.01,24.391646077329273
2,400,180,0.01,41.886320789814604
2,400,190,0.01,36.710841685051804
2,400,200,0.01,27.339615293655243
2,400,210,0.01,63.51664276502586
2,400,220,0.01,71.7429425999425
2,400,230,0.01,193.65744698108222
2,400,240,0.01,7.504311379561648
2,400,250,0.01,29.01867834762818
2,400,260,0.01,80.70362004603551
2,400,270,0.01,109.55873126539372
