filterFactor,frame_size,scale_factor,noise_coefficient,avg_relative_abs_err
1,130,20,0.01,1.5155423465385243
1,130,30,0.01,3.274326314617945
1,130,40,0.01,0.9104071334952
1,130,50,0.01,5.182740178556469
1,130,60,0.01,4.896619841264138
1,130,70,0.01,7.78711511683368
1,130,80,0.01,58.463020290706815
1,130,90,0.01,35.60951210788923
1,130,100,0.01,4.90733714487838
1,130,110,0.01,4.4673827409434645
1,130,120,0.01,25.454527390867142
1,140,10,0.01,1.6834934902747138
1,140,20,0.01,1.559567418472479
1,140,30,0.01,2.073839425764804
1,140,40,0.01,2.4592324873385123
1,140,50,0.01,7.403346007656952
1,140,60,0.01,9.596115580526819
1,140,70,0.01,13.851224563400505
1,140,80,0.01,8.104408553256308
1,140,90,0.01,7.1818652600467425
1,140,100,0.01,18.324370012730196
1,140,110,0.01,13.249975036321525
1,140,120,0.01,4.40515348450895
1,140,130,0.01,7.2181901592166815
1,150,10,0.01,0.9273156797306029
1,150,20,0.01,2.0643366700118246
1,150,30,0.01,1.9204466898954102
1,150,40,0.01,1.2549970488688968
1,150,50,0.01,1.7610726748015502
1,150,60,0.01,23.097195803016927
1,150,70,0.01,1.8176098733691821
1,150,80,0.01,3.4689024377550237
1,150,90,0.01,4.338166211662078
1,150,100,0.01,14.016590025290176
1,150,110,0.01,8.739471680087908
1,150,120,0.01,4.1356796243927265
1,150,130,0.01,4.768282756406129
1,150,140,0.01,20.238039369224953
1,160,10,0.01,1.0865916704700835
1,160,20,0.01,9.206909299329169
1,160,30,0.01,2.191574435703934
1,160,40,0.01,1.9670109079207903
1,160,50,0.01,3.9424565710004926
1,160,60,0.01,3.1709093654852913
1,160,70,0.01,23.410559143517983
1,160,80,0.01,3.0296482516749954
1,160,90,0.01,4.030278499030478
1,160,100,0.01,13.932857555890186
1,160,110,0.01,9.3519116557419
1,160,120,0.01,18.037090586146586
1,160,130,0.01,10.166593678593914
1,160,140,0.01,9.52891634553758
1,160,150,0.01,16.554286793089275
1,170,10,0.01,0.3819595488562524
1,170,20,0.01,11.715763511340207
1,170,30,0.01,1.0831973218180344
1,170,40,0.01,1.6355024027506653
1,170,50,0.01,1.8372702982897475
1,170,60,0.01,10.029834130654173
1,170,70,0.01,6.8689684395574595
1,170,80,0.01,5.256192170171974
1,170,90,0.01,4.076705853794212
1,170,100,0.01,13.172986198759851
1,170,110,0.01,62.27482705142584
1,170,120,0.01,17.756338195404933
1,170,130,0.01,3.8298116671784856
1,170,140,0.01,15.18725305281527
1,170,150,0.01,10.701287464165162
1,170,160,0.01,11.9965535560763
1,180,10,0.01,1.4628842743987984
1,180,20,0.01,15.01257772368578
1,180,30,0.01,12.697560386692752
1,180,40,0.01,22.20295245746695
1,180,50,0.01,4.963999858663744
1,180,60,0.01,2.686134508264838
1,180,70,0.01,11.573320836935997
1,180,80,0.01,1.5187173753094054
1,180,90,0.01,5.868636305104626
1,180,100,0.01,3.015357092520464
1,180,110,0.01,3.7233461299288586
1,180,120,0.01,36.35546655135632
1,180,130,0.01,10.014729312160137
1,180,140,0.01,12.104779448921258
1,180,150,0.01,17.362435203196444
1,180,160,0.01,33.88480301067046
1,180,170,0.01,21.57531216864042
1,190,10,0.01,1.7430704484642554
1,190,20,0.01,5.695201507781571
1,190,30,0.01,2.2094208484748386
1,190,40,0.01,3.126507144595589
1,190,50,0.01,0.5513967335522704
1,190,60,0.01,9.862757836963056
1,190,70,0.01,6.892645708279449
1,190,80,0.01,10.504330768262681
1,190,90,0.01,32.76035443009508
1,190,100,0.01,12.277240823464354
1,190,110,0.01,79.17113217030517
1,190,120,0.01,5.264445197271203
1,190,130,0.01,13.654763329165938
1,190,140,0.01,9.75762437609678
1,190,150,0.01,8.260282170942673
1,190,160,0.01,11.09315574204705
1,190,170,0.01,11.89727793391161
1,190,180,0.01,25.79215358427791
1,200,10,0.01,0.7457908892812117
1,200,20,0.01,10.158345907815033
1,200,30,0.01,10.043006648604921
1,200,40,0.01,90.06065530826423
1,200,50,0.01,6.324619647446166
1,200,60,0.01,1.0706372271690134
1,200,70,0.01,11.594792202225344
1,200,80,0.01,29.85590885735714
1,200,90,0.01,32.0125384924175
1,200,100,0.01,8.156333414579759
1,200,110,0.01,3.5316880701611466
1,200,120,0.01,50.814593023282505
1,200,130,0.01,15.209869763546228
1,200,140,0.01,1.5232210158578494
1,200,150,0.01,19.761349702677595
1,200,160,0.01,14.55266476246672
1,200,170,0.01,22.57711479360229
1,200,180,0.01,25.965256370934508
1,200,190,0.01,2.2015233729654082
1,210,10,0.01,0.40762861100253117
1,210,20,0.01,1.3933001426969522
1,210,30,0.01,15.209049595297756
1,210,40,0.01,11.498425803329587
1,210,50,0.01,14.206462323158036
1,210,60,0.01,6.054874155312423
1,210,70,0.01,5.219977343330039
1,210,80,0.01,25.223453640589558
1,210,90,0.01,6.107549410367491
1,210,100,0.01,13.917338054263942
1,210,110,0.01,21.679125008084423
1,210,120,0.01,16.67302984999264
1,210,130,0.01,12.74337646891407
1,210,140,0.01,16.45512913256752
1,210,150,0.01,40.6793169285594
1,210,160,0.01,49.42905235406122
1,210,170,0.01,3.8087920830592665
1,210,180,0.01,6.293869815866803
1,210,190,0.01,15.602981860915312
1,210,200,0.01,91.31709520314293
1,220,10,0.01,0.47982218570356716
1,220,20,0.01,0.689743605385054
1,220,30,0.01,2.5971169871386794
1,220,40,0.01,7.617680413074513
1,220,50,0.01,2.8230202579346257
1,220,60,0.01,16.861350152067413
1,220,70,0.01,11.296800556287588
1,220,80,0.01,5.220344839182389
1,220,90,0.01,43.9515305103806
1,220,100,0.01,46.517874038265546
1,220,110,0.01,5.667522194138917
1,220,120,0.01,73.29185956923887
1,220,130,0.01,171.54633143401693
1,220,140,0.01,8.082168880154542
1,220,150,0.01,22.998159731180852
1,220,160,0.01,10.911774885407576
1,220,170,0.01,6.398192379504653
1,220,180,0.01,13.6974816090122
1,220,190,0.01,23.1685602323802
1,220,200,0.01,12.71839878409179
1,220,210,0.01,50.36844913827537
1,230,10,0.01,0.3709062205004876
1,230,20,0.01,1.3395916656309375
1,230,30,0.01,2.02951648618884
1,230,40,0.01,3.8684346354572767
1,230,50,0.01,11.064190109955518
1,230,60,0.01,2.587369263744691
1,230,70,0.01,5.511870589267597
1,230,80,0.01,2.5249513107203394
1,230,90,0.01,7.195522952738805
1,230,100,0.01,47.31973049977025
1,230,110,0.01,3.843019262084186
1,230,120,0.01,0.6107892322804137
1,230,130,0.01,10.982798893798519
1,230,140,0.01,199.6797942749118
1,230,150,0.01,117.07455932097288
1,230,160,0.01,14.798916066621144
1,230,170,0.01,95.41335832569531
1,230,180,0.01,15.066823461263226
1,230,190,0.01,42.498968933791154
1,230,200,0.01,47.3611655937194
1,230,210,0.01,14.872770921702893
1,230,220,0.01,37.08690088588981
1,240,10,0.01,0.5264510190655408
1,240,20,0.01,1.7943508077623214
1,240,30,0.01,1.9621096026710516
1,240,40,0.01,1.6665439694630055
1,240,50,0.01,6.1498644977659085
1,240,60,0.01,13.828442199285229
1,240,70,0.01,7.62712161638422
1,240,80,0.01,3.744802239746312
1,240,90,0.01,6.55437506908899
1,240,100,0.01,24.713639775748618
1,240,110,0.01,6.629246895964478
1,240,120,0.01,15.146148641317298
1,240,130,0.01,67.44195864507763
1,240,140,0.01,14.65992062078297
1,240,150,0.01,3.3488126640677627
1,240,160,0.01,17.54514964133679
1,240,170,0.01,5.543585040202797
1,240,180,0.01,1461.592498085132
1,240,190,0.01,20.76180319980435
1,240,200,0.01,15.516040779241669
1,240,210,0.01,9.599011080322335
1,240,220,0.01,13.847898711222925
1,240,230,0.01,13.470163528367939
1,250,10,0.01,0.5471633465681917
1,250,20,0.01,2.369756444945296
1,250,30,0.01,2.3141834086537294
1,250,40,0.01,33.55602144509647
1,250,50,0.01,5.203562612022405
1,250,60,0.01,11.911129033793747
1,250,70,0.01,19.131919729064624
1,250,80,0.01,5.133501792844348
1,250,90,0.01,23.18963800792414
1,250,100,0.01,21.34399211245587
1,250,110,0.01,31.9429462614219
1,250,120,0.01,4.160786418100874
1,250,130,0.01,2.597951587411275
1,250,140,0.01,3.8154322589813128
1,250,150,0.01,7.358977629231298
1,250,160,0.01,3.6825136489275914
1,250,170,0.01,27.14460543936119
1,250,180,0.01,58.650376087243075
1,250,190,0.01,14.903299980417872
1,250,200,0.01,22.71634288374751
1,250,210,0.01,14.648986785144848
1,250,220,0.01,100.7689821704832
1,250,230,0.01,14.07130664287344
1,250,240,0.01,6.715407650320535
1,260,10,0.01,0.6273350990129126
1,260,20,0.01,0.4997001092263165
1,260,30,0.01,2.223077403170299
1,260,40,0.01,4.410590214279413
1,260,50,0.01,0.7051539190323273
1,260,60,0.01,23.058743923243522
1,260,70,0.01,6.300692524687576
1,260,80,0.01,13.311682327883945
1,260,90,0.01,9.192847469448575
1,260,100,0.01,4.1850583640736465
1,260,110,0.01,16.238152798373033
1,260,120,0.01,8.580372298106672
1,260,130,0.01,12.05121602418861
1,260,140,0.01,18.650405235036832
1,260,150,0.01,5.581772584920638
1,260,160,0.01,8.577819484506298
1,260,170,0.01,92.86496043718245
1,260,180,0.01,11.502294176654623
1,260,190,0.01,21.567861746598666
1,260,200,0.01,18.457717733368714
1,260,210,0.01,20.055723807522096
1,260,220,0.01,113.46225416385614
1,260,230,0.01,5.992661517346629
1,260,240,0.01,54.879734809895844
1,260,250,0.01,154.62496800131393
1,270,10,0.01,0.39862559757168065
1,270,20,0.01,4.326460390807055
1,270,30,0.01,48.70054200231039
1,270,40,0.01,3.066109466011263
1,270,50,0.01,24.049170258072408
1,270,60,0.01,5.951069321183206
1,270,70,0.01,5.349617208207314
1,270,80,0.01,4.124525031008592
1,270,90,0.01,3.73720726305539
1,270,100,0.01,3.47604544066594
1,270,110,0.01,12.880394551216462
1,270,120,0.01,6.898783217984328
1,270,130,0.01,77.22187900149403
1,270,140,0.01,25.70109957674399
1,270,150,0.01,12.207415371411727
1,270,160,0.01,6.821014876643726
1,270,170,0.01,9.180422265604866
1,270,180,0.01,69.29084380224955
1,270,190,0.01,109.73044977422298
1,270,200,0.01,16.00765429523017
1,270,210,0.01,10.631901191640578
1,270,220,0.01,11.37693346967365
1,270,230,0.01,8.864470497527893
1,270,240,0.01,79.39904488366828
1,270,250,0.01,12.153077350717028
1,270,260,0.01,28.745102813093343
1,280,10,0.01,0.452659344220979
1,280,20,0.01,5.021638566253181
1,280,30,0.01,0.5253007134994925
1,280,40,0.01,6.099921342742271
1,280,50,0.01,9.779488856551046
1,280,60,0.01,10.854901705764533
1,280,70,0.01,1.5330392119502025
1,280,80,0.01,2.6868524825924225
1,280,90,0.01,14.315340338067964
1,280,100,0.01,6.6689358256868525
1,280,110,0.01,7.608121749282641
1,280,120,0.01,8.782198019480665
1,280,130,0.01,16.786642865006225
1,280,140,0.01,12.852307174305182
1,280,150,0.01,46.51081784076158
1,280,160,0.01,61.914772872751165
1,280,170,0.01,72.5159483416712
1,280,180,0.01,1.9535523034054185
1,280,190,0.01,37.43431434840114
1,280,200,0.01,15.196475482508957
1,280,210,0.01,66.31774178534508
1,280,220,0.01,7.5498714933582525
1,280,230,0.01,39.73398454090283
1,280,240,0.01,49.67078608597769
1,280,250,0.01,20.524508417002753
1,280,260,0.01,47.5634454566673
1,280,270,0.01,20.950112436353546
1,290,10,0.01,0.5129761986169306
1,290,20,0.01,2.191286707873735
1,290,30,0.01,4.446371270381487
1,290,40,0.01,1.2594915242523974
1,290,50,0.01,12.0384436369101
1,290,60,0.01,6.409864188006896
1,290,70,0.01,18.097129791581704
1,290,80,0.01,7.861521338471543
1,290,90,0.01,26.63534204231668
1,290,100,0.01,0.9942311822497927
1,290,110,0.01,17.650481530369316
1,290,120,0.01,82.00604644357028
1,290,130,0.01,11.4275524298142
1,290,140,0.01,4.1331136315333685
1,290,150,0.01,54.85579653717864
1,290,160,0.01,10.756052854392353
1,290,170,0.01,28.84116280835211
1,290,180,0.01,6.990316213006302
1,290,190,0.01,23.769869972306395
1,290,200,0.01,17.76935742344406
1,290,210,0.01,11.505294967270196
1,290,220,0.01,7.004794407673692
1,290,230,0.01,48.520147036935604
1,290,240,0.01,50.21029891715236
1,290,250,0.01,1.6908814299996446
1,290,260,0.01,143.62185990461415
1,290,270,0.01,21.060527565420728
1,290,280,0.01,20.463054461369946
1,300,10,0.01,0.3453542072246738
1,300,20,0.01,44.56306653498015
1,300,30,0.01,4.008801548925237
1,300,40,0.01,3.4535717397540613
1,300,50,0.01,7.277356782554627
1,300,60,0.01,6.412040339828061
1,300,70,0.01,4.024716144641418
1,300,80,0.01,24.51122329003169
1,300,90,0.01,5.924672365293264
1,300,100,0.01,1.8096364730174368
1,300,110,0.01,21.4757334822735
1,300,120,0.01,89.06256766375436
1,300,130,0.01,13.954724875014577
1,300,140,0.01,3.5702815443735507
1,300,150,0.01,83.01722085040419
1,300,160,0.01,136.00826850899747
1,300,170,0.01,59.366262316848626
1,300,180,0.01,100.25104274425797
1,300,190,0.01,111.5448236104282
1,300,200,0.01,33.7879064779335
1,300,210,0.01,59.11952145253392
1,300,220,0.01,6.738936732634545
1,300,230,0.01,19.1918944223747
1,300,240,0.01,32.48850305302707
1,300,250,0.01,105.46397836983071
1,300,260,0.01,76.83155393876399
1,300,270,0.01,27.435533407349123
1,300,280,0.01,85.41711733634325
1,300,290,0.01,130.71485073034208
1,310,10,0.01,1.022512060779274
1,310,20,0.01,1.6452573226468028
1,310,30,0.01,2.9263015102035204
1,310,40,0.01,1.5990320014812494
1,310,50,0.01,2.637531223588285
1,310,60,0.01,18.244826230850155
1,310,70,0.01,16.15305710304233
1,310,80,0.01,5.298910051921578
1,310,90,0.01,5.8544549141627185
1,310,100,0.01,7.529636739282631
1,310,110,0.01,3.8101562439139234
1,310,120,0.01,5.027864699936137
1,310,130,0.01,12.6838246973007
1,310,140,0.01,10.13335137000896
1,310,150,0.01,23.936145594829014
1,310,160,0.01,24.503571847461156
1,310,170,0.01,34.337247091697584
1,310,180,0.01,15.544728319038564
1,310,190,0.01,23.88936825587111
1,310,200,0.01,23.270532103814144
1,310,210,0.01,39.52992952616063
1,310,220,0.01,224.6426027612873
1,310,230,0.01,1.417272398514359
1,310,240,0.01,204.59763526921017
1,310,250,0.01,111.57367763088409
1,310,260,0.01,31.604925614707152
1,310,270,0.01,31.510788569107017
1,310,280,0.01,33.34664177624469
1,310,290,0.01,29.931074257932526
1,310,300,0.01,30.5654355337892
1,320,10,0.01,0.4553207725174784
1,320,20,0.01,0.31194789193869776
1,320,30,0.01,2.84316115067274
1,320,40,0.01,4.512424407156304
1,320,50,0.01,4.012929181000319
1,320,60,0.01,10.992881276477148
1,320,70,0.01,8.337347266267832
1,320,80,0.01,1.9376559475923212
1,320,90,0.01,31.635692150959613
1,320,100,0.01,7.765954096951415
1,320,110,0.01,14.522450585313331
1,320,120,0.01,75.57329181161066
1,320,130,0.01,12.69581752580266
1,320,140,0.01,8.457181592584226
1,320,150,0.01,25.21252806618618
1,320,160,0.01,6.565124573664105
1,320,170,0.01,10.531042735967375
1,320,180,0.01,22.82161053510983
1,320,190,0.01,21.902109108983453
1,320,200,0.01,57.71853566612608
1,320,210,0.01,86.4216310233307
1,320,220,0.01,103.27990856062142
1,320,230,0.01,35.966611962277454
1,320,240,0.01,16.931024597735377
1,320,250,0.01,18.5348878804534
1,320,260,0.01,18.03982267189908
1,320,270,0.01,10.428976368709298
1,320,280,0.01,137.03491060333994
1,320,290,0.01,5.580569976407656
1,320,300,0.01,16.888297932980155
1,320,310,0.01,32.1299060563659
1,330,10,0.01,1.0979238383206702
1,330,20,0.01,0.4896951440400344
1,330,30,0.01,0.5065602170882576
1,330,40,0.01,3.3250974774010253
1,330,50,0.01,22.41675579753372
1,330,60,0.01,3.726367655813464
1,330,70,0.01,24.2837219219892
1,330,80,0.01,3.3476018984944194
1,330,90,0.01,53.37036473978589
1,330,100,0.01,45.73807695219792
1,330,110,0.01,20.18694262210334
1,330,120,0.01,1.4801753300439833
1,330,130,0.01,9.910185232645045
1,330,140,0.01,36.22576631277706
1,330,150,0.01,25.799217283924367
1,330,160,0.01,9.31684254041369
1,330,170,0.01,1.1938165093518325
1,330,180,0.01,6.869954868255373
1,330,190,0.01,27.525926694111302
1,330,200,0.01,15.610743377272186
1,330,210,0.01,18.564475268189177
1,330,220,0.01,16.205203973044274
1,330,230,0.01,16.616826837107958
1,330,240,0.01,3.6189274073818978
1,330,250,0.01,43.99684023760339
1,330,260,0.01,13.500729643666853
1,330,270,0.01,14.350564442530406
1,330,280,0.01,11.267508173883478
1,330,290,0.01,56.67683435352481
1,330,300,0.01,19.867830097682248
1,330,310,0.01,11.642059082944428
1,330,320,0.01,26.156004024389336
1,340,10,0.01,0.3135203467830563
1,340,20,0.01,0.1689127301649539
1,340,30,0.01,2.03665596002447
1,340,40,0.01,3.137219352644092
1,340,50,0.01,3.8412896966490653
1,340,60,0.01,12.954909286850212
1,340,70,0.01,6.478630884420255
1,340,80,0.01,10.913447180735858
1,340,90,0.01,32.742526085670306
1,340,100,0.01,2.921011781057103
1,340,110,0.01,0.6172615378099222
1,340,120,0.01,8.38138636925996
1,340,130,0.01,20.225136775270112
1,340,140,0.01,28.732061103049414
1,340,150,0.01,4.421067306439498
1,340,160,0.01,223.58690514000605
1,340,170,0.01,24.953241538598395
1,340,180,0.01,14.717592688584238
1,340,190,0.01,10.420630897002836
1,340,200,0.01,381.44084098686244
1,340,210,0.01,24.76658865696061
1,340,220,0.01,1545.7037082070358
1,340,230,0.01,32.94124225925822
1,340,240,0.01,10.52819063320096
1,340,250,0.01,11.810146026320993
1,340,260,0.01,5.04412317666343
1,340,270,0.01,4.95192853715634
1,340,280,0.01,15.209178527921873
1,340,290,0.01,10.915763064282139
1,340,300,0.01,46.48026993770201
1,340,310,0.01,61.31259116101137
1,340,320,0.01,21.2688786341044
1,340,330,0.01,52.93680610093969
1,350,10,0.01,0.4114493798057904
1,350,20,0.01,2.4525097269093
1,350,30,0.01,2.515379140852518
1,350,40,0.01,13.919803193760584
1,350,50,0.01,4.859971710713634
1,350,60,0.01,8.74143331195336
1,350,70,0.01,4.170188557080555
1,350,80,0.01,4.443946218134081
1,350,90,0.01,13.67784680571283
1,350,100,0.01,11.673936956955401
1,350,110,0.01,3.483633877832913
1,350,120,0.01,15.352082651591184
1,350,130,0.01,1680.9228793825325
1,350,140,0.01,3.9468543719782496
1,350,150,0.01,16.05308153728675
1,350,160,0.01,7.293332043766395
1,350,170,0.01,4.9095860902966555
1,350,180,0.01,11.509258203661195
1,350,190,0.01,4.870163719039142
1,350,200,0.01,455.4652713321464
1,350,210,0.01,57.72360746605887
1,350,220,0.01,10.123436243784006
1,350,230,0.01,29.580279602451796
1,350,240,0.01,14.015372467987646
1,350,250,0.01,12.849881407850111
1,350,260,0.01,48.877167173003606
1,350,270,0.01,50.073694713325835
1,350,280,0.01,17.720013474411633
1,350,290,0.01,31.530407986238615
1,350,300,0.01,3.9111595142244426
1,350,310,0.01,19.191879433124154
1,350,320,0.01,24.393237315702446
1,350,330,0.01,12.32144958794145
1,350,340,0.01,461.8028814618743
1,360,10,0.01,0.5924438775571627
1,360,20,0.01,0.8678974780484289
1,360,30,0.01,6.411504255884466
1,360,40,0.01,29.446692715664806
1,360,50,0.01,2.317778682589149
1,360,60,0.01,8.282268296434706
1,360,70,0.01,1.2450375023561004
1,360,80,0.01,7.374680609343198
1,360,90,0.01,48.30816896790639
1,360,100,0.01,10.86702108200091
1,360,110,0.01,249.15643962981483
1,360,120,0.01,3.678833222275428
1,360,130,0.01,36.43591665418438
1,360,140,0.01,19.823806349987866
1,360,150,0.01,33.0867535427498
1,360,160,0.01,51.36772688539887
1,360,170,0.01,11.49785813354091
1,360,180,0.01,6.63171090102155
1,360,190,0.01,7.220630977164922
1,360,200,0.01,30.12058366363478
1,360,210,0.01,28.326479425809378
1,360,220,0.01,49.69543350934813
1,360,230,0.01,29.465442360444115
1,360,240,0.01,22.92245225692368
1,360,250,0.01,70.51111742279689
1,360,260,0.01,54.7876534666627
1,360,270,0.01,12.888407255440606
1,360,280,0.01,62.50785343442869
1,360,290,0.01,507.5884013151522
1,360,300,0.01,16.32347188692498
1,360,310,0.01,94.13789971110809
1,360,320,0.01,20.650226882706068
1,360,330,0.01,5.171064686077746
1,360,340,0.01,79.54586458331198
1,360,350,0.01,11.022885821175562
1,370,10,0.01,0.6387822857907725
1,370,20,0.01,0.6708636511021612
1,370,30,0.01,8.79244169965997
1,370,40,0.01,1.914643936072366
1,370,50,0.01,15.188830420232433
1,370,60,0.01,8.50051390620849
1,370,70,0.01,7.151265522682656
1,370,80,0.01,0.7087525325152736
1,370,90,0.01,5.519063311835912
1,370,100,0.01,10.705587195443803
1,370,110,0.01,6.489529089602985
1,370,120,0.01,14.141583825605592
1,370,130,0.01,38.01768436328863
1,370,140,0.01,21.82910489702833
1,370,150,0.01,22.779044162488415
1,370,160,0.01,6.6000734008305875
1,370,170,0.01,11.65235020906917
1,370,180,0.01,56.86696833207558
1,370,190,0.01,1071.9930120591198
1,370,200,0.01,25.353906994486454
1,370,210,0.01,25.836621330775984
1,370,220,0.01,20.367457107580165
1,370,230,0.01,14.684917592990033
1,370,240,0.01,84.60211154053393
1,370,250,0.01,172.21707977611342
1,370,260,0.01,0.8929131060870379
1,370,270,0.01,37.1129204993218
1,370,280,0.01,28.46837263487302
1,370,290,0.01,69.13142304402777
1,370,300,0.01,4.609270424258865
1,370,310,0.01,45.67646028377061
1,370,320,0.01,13.279150872791144
1,370,330,0.01,3.363603752983606
1,370,340,0.01,32.08650269798215
1,370,350,0.01,16.44914748527611
1,370,360,0.01,3.2789923626116653
1,380,10,0.01,0.974865554256541
1,380,20,0.01,0.3629142249504366
1,380,30,0.01,4.031620712283339
1,380,40,0.01,6.093344693495467
1,380,50,0.01,18.75336710528399
1,380,60,0.01,3.2885144216047055
1,380,70,0.01,7.02576565124831
1,380,80,0.01,3.531999613082555
1,380,90,0.01,19.12508391808208
1,380,100,0.01,8.223335116589404
1,380,110,0.01,17.47814161813732
1,380,120,0.01,3.6898538661474762
1,380,130,0.01,1.053984190342818
1,380,140,0.01,16.08177818914108
1,380,150,0.01,3.853865954472427
1,380,160,0.01,60.05677808316304
1,380,170,0.01,12.169652645847963
1,380,180,0.01,27.521043251506168
1,380,190,0.01,64.44410996847525
1,380,200,0.01,135.02448389055766
1,380,210,0.01,16.050865885568452
1,380,220,0.01,21.713011182452117
1,380,230,0.01,62.49326144626653
1,380,240,0.01,40.88410076367708
1,380,250,0.01,88.14606277716975
1,380,260,0.01,19.61348833024515
1,380,270,0.01,31.37451197675834
1,380,280,0.01,29.2043165286228
1,380,290,0.01,20.354014168160337
1,380,300,0.01,533.4887906301216
1,380,310,0.01,104.18252503834945
1,380,320,0.01,101.05159270646531
1,380,330,0.01,25.620749052152053
1,380,340,0.01,19.963366429615533
1,380,350,0.01,18.355163558328293
1,380,360,0.01,22.93569845031426
1,380,370,0.01,32.20980619523855
1,390,10,0.01,0.4847199652137857
1,390,20,0.01,1.310780648237474
1,390,30,0.01,0.7852248581533807
1,390,40,0.01,0.2540528561599494
1,390,50,0.01,1.120799353556536
1,390,60,0.01,4.551474926432003
1,390,70,0.01,2.2443283299781998
1,390,80,0.01,11.13761021500401
1,390,90,0.01,12.992080389943892
1,390,100,0.01,79.36855798114662
1,390,110,0.01,3.187745451696845
1,390,120,0.01,13.50980893609904
1,390,130,0.01,149.79085919097568
1,390,140,0.01,13.853040691234014
1,390,150,0.01,7.973684852471706
1,390,160,0.01,10.153368105583315
1,390,170,0.01,7.154890985697076
1,390,180,0.01,52.66649139278641
1,390,190,0.01,28.26101368526858
1,390,200,0.01,65.48079451498975
1,390,210,0.01,30.007572688387555
1,390,220,0.01,154.94658703327562
1,390,230,0.01,26.318855209980352
1,390,240,0.01,22.077228645857748
1,390,250,0.01,45.683698807290746
1,390,260,0.01,22.473003192856748
1,390,270,0.01,35.280642921371786
1,390,280,0.01,34.838959427153476
1,390,290,0.01,18.730815263538478
1,390,300,0.01,15.337428542254065
1,390,310,0.01,41.74626295643117
1,390,320,0.01,8.56937844998778
1,390,330,0.01,36.72364469695753
1,390,340,0.01,92.75554850187768
1,390,350,0.01,27.24206198252722
1,390,360,0.01,40.27717728507813
1,390,370,0.01,28.938544796772657
1,390,380,0.01,15.591041592544405
1,400,10,0.01,0.13950951223178812
1,400,20,0.01,0.6947194422355208
1,400,30,0.01,3.318854149280954
1,400,40,0.01,4.346465316837526
1,400,50,0.01,0.5210883073969367
1,400,60,0.01,1.8033912577636497
1,400,70,0.01,3.095869623114398
1,400,80,0.01,38.36157242467092
1,400,90,0.01,17.301664247604688
1,400,100,0.01,1.4806571524921581
1,400,110,0.01,12.090325410940444
1,400,120,0.01,9.578163395857851
1,400,130,0.01,9.876634090486887
1,400,140,0.01,21.234622059249514
1,400,150,0.01,6.560519512483935
1,400,160,0.01,8.083177337343463
1,400,170,0.01,6.8888321340764875
1,400,180,0.01,19.653503012381496
1,400,190,0.01,13.469058791477211
1,400,200,0.01,83.05312771321131
1,400,210,0.01,16.447325492573693
1,400,220,0.01,33.62254321553443
1,400,230,0.01,22.745679539976493
1,400,240,0.01,16.13407404425333
