frame_size,scale_factor,noise_coefficient,avg_relative_abs_err
20,4,0.8500000000000005,0.9708551007650431
20,4,0.8600000000000005,1.0169293132026687
20,4,0.8700000000000006,0.8356943669544336
20,4,0.8800000000000006,0.9601677108676169
20,4,0.8900000000000006,1.2136311475451036
20,4,0.9000000000000006,1.0045209651261369
20,4,0.9100000000000006,1.0809305030728271
20,4,0.9200000000000006,0.9065943536319199
20,4,0.9300000000000006,4.864071304608944
20,4,0.9400000000000006,0.8946195169588954
20,4,0.9500000000000006,1.3338215041257262
20,4,0.9600000000000006,1.013213361589985
20,4,0.9700000000000006,1.0988254959251031
20,4,0.9800000000000006,0.8564717994543463
20,4,0.9900000000000007,1.0591780609539323
30,6,0.0,0.8139460465149853
30,6,0.01,1.8829276014891565
30,6,0.02,0.7015466839866723
30,6,0.03,0.9695303446086833
30,6,0.04,0.9305825922086184
30,6,0.05,0.4388519360967678
30,6,0.060000000000000005,1.2393287978595537
30,6,0.07,1.0485596811230966
30,6,0.08,0.9995636079361555
30,6,0.09,0.7593832885785935
30,6,0.09999999999999999,0.833891595999578
30,6,0.10999999999999999,1.7990257899988435
30,6,0.11999999999999998,2.443412248346361
30,6,0.12999999999999998,1.4883478341001302
30,6,0.13999999999999999,1.0832981885438822
30,6,0.15,0.7561028172737161
30,6,0.16,3.7948998028822394
30,6,0.17,0.841928473337027
30,6,0.18000000000000002,1.2608308408456887
30,6,0.19000000000000003,0.6363172480418081
30,6,0.20000000000000004,1.0747614780051664
30,6,0.21000000000000005,0.9277881004573011
30,6,0.22000000000000006,0.8313137501216351
30,6,0.23000000000000007,0.9828192943124372
30,6,0.24000000000000007,0.9668451664243504
30,6,0.25000000000000006,1.432440699766391
30,6,0.26000000000000006,0.9957663402379562
30,6,0.2700000000000001,1.2416455525717705
30,6,0.2800000000000001,0.8504545130651954
30,6,0.2900000000000001,1.0321353527347867
30,6,0.3000000000000001,0.9592271437957846
30,6,0.3100000000000001,1.1486546689529815
30,6,0.3200000000000001,1.0261566952578105
30,6,0.3300000000000001,0.8309898305387068
30,6,0.34000000000000014,0.6760588400242349
30,6,0.35000000000000014,1.020281134349389
30,6,0.36000000000000015,1.0144575518668353
30,6,0.37000000000000016,1.1586078210221789
30,6,0.38000000000000017,1.1633593403593385
30,6,0.3900000000000002,1.0828498787996315
30,6,0.4000000000000002,0.9957138124113212
30,6,0.4100000000000002,1.0318132986265136
30,6,0.4200000000000002,0.9667003260823911
30,6,0.4300000000000002,0.9821952210057022
30,6,0.4400000000000002,1.019304860582472
30,6,0.45000000000000023,1.027810727991692
30,6,0.46000000000000024,0.967991184038847
30,6,0.47000000000000025,0.9067269456407233
30,6,0.48000000000000026,1.0045752301422475
30,6,0.49000000000000027,0.9342564830903561
30,6,0.5000000000000002,0.7090027363100498
30,6,0.5100000000000002,1.2033933668353913
30,6,0.5200000000000002,0.9063445485634904
30,6,0.5300000000000002,0.8858784569597313
30,6,0.5400000000000003,1.026497498956956
30,6,0.5500000000000003,4.449126672192518
30,6,0.5600000000000003,1.0317974413367643
30,6,0.5700000000000003,0.8604614147120225
30,6,0.5800000000000003,0.9108879318792652
30,6,0.5900000000000003,0.9106646689758379
30,6,0.6000000000000003,0.9524707649384702
30,6,0.6100000000000003,1.0924314744463983
30,6,0.6200000000000003,5.9559319987217
30,6,0.6300000000000003,1.0428468546985663
30,6,0.6400000000000003,1.0818343538868662
30,6,0.6500000000000004,0.9870501331872026
30,6,0.6600000000000004,0.6822527757263961
30,6,0.6700000000000004,1.732050965814256
30,6,0.6800000000000004,1.088499911968489
30,6,0.6900000000000004,0.9063008816515824
30,6,0.7000000000000004,0.9737528973081394
30,6,0.7100000000000004,1.1588783139139724
30,6,0.7200000000000004,0.9458671541007136
30,6,0.7300000000000004,1.0243791295185989
30,6,0.7400000000000004,1.0469341701819241
30,6,0.7500000000000004,2.2351746833919237
30,6,0.7600000000000005,0.9825232405183746
30,6,0.7700000000000005,0.5970588652292296
30,6,0.7800000000000005,1.176227896627459
30,6,0.7900000000000005,0.9039510725943477
30,6,0.8000000000000005,0.9927808789919395
30,6,0.8100000000000005,0.986459164545422
30,6,0.8200000000000005,0.830973523073653
30,6,0.8300000000000005,1.0142660675382142
30,6,0.8400000000000005,1.0261732622369453
30,6,0.8500000000000005,1.0813418169043538
30,6,0.8600000000000005,1.0322506115134529
30,6,0.8700000000000006,1.0919046558126286
30,6,0.8800000000000006,0.9560192541361786
30,6,0.8900000000000006,1.07380754536539
30,6,0.9000000000000006,1.0776130189766733
30,6,0.9100000000000006,1.0634160070726555
30,6,0.9200000000000006,1.3393737437003113
30,6,0.9300000000000006,1.031071106581832
30,6,0.9400000000000006,0.8905278065810384
30,6,0.9500000000000006,0.9666148091558574
30,6,0.9600000000000006,1.028412833495674
30,6,0.9700000000000006,0.8870683909987557
30,6,0.9800000000000006,0.9905831527981496
30,6,0.9900000000000007,0.7707686341307962
40,8,0.0,0.4788550778000212
40,8,0.01,1.481434593581201
40,8,0.02,0.7003480523819032
40,8,0.03,1.3369291709838889
40,8,0.04,2.162458356170107
40,8,0.05,0.5549744210903499
40,8,0.060000000000000005,0.6944613981270574
40,8,0.07,2.862483918618095
40,8,0.08,0.8796143017765222
40,8,0.09,1.108879812590126
40,8,0.09999999999999999,0.7901843865360866
40,8,0.10999999999999999,0.9160642390403938
40,8,0.11999999999999998,5.093126195024641
40,8,0.12999999999999998,0.7167831501041545
40,8,0.13999999999999999,1.5015282492174356
40,8,0.15,1.3402276104392241
40,8,0.16,1.049479459658601
40,8,0.17,0.9066744853339047
40,8,0.18000000000000002,0.5051237269490072
40,8,0.19000000000000003,0.9770946717928425
40,8,0.20000000000000004,1.3631860307525085
40,8,0.21000000000000005,1.2852457883285864
40,8,0.22000000000000006,0.8885746391947809
40,8,0.23000000000000007,0.6476557291776172
40,8,0.24000000000000007,1.1144697444643537
40,8,0.25000000000000006,3.0683193247610667
40,8,0.26000000000000006,1.075720098710647
40,8,0.2700000000000001,1.052713831416329
40,8,0.2800000000000001,1.0357320583083822
40,8,0.2900000000000001,1.1584574625832815
40,8,0.3000000000000001,0.8987839312334264
40,8,0.3100000000000001,1.144686871174522
40,8,0.3200000000000001,0.9382477852782621
40,8,0.3300000000000001,0.9484448662439071
40,8,0.34000000000000014,1.0710684507403585
40,8,0.35000000000000014,0.9675612146634438
40,8,0.36000000000000015,1.1379429429252754
40,8,0.37000000000000016,0.9826774077354692
40,8,0.38000000000000017,1.1528183140139718
40,8,0.3900000000000002,0.8715672832695446
40,8,0.4000000000000002,0.8909700226108804
40,8,0.4100000000000002,1.2833756101897396
40,8,0.4200000000000002,0.7547268679791328
40,8,0.4300000000000002,1.1912534847021492
40,8,0.4400000000000002,12.445961817160088
40,8,0.45000000000000023,1.408523896306117
40,8,0.46000000000000024,0.8373230164933722
40,8,0.47000000000000025,0.8139051053393948
40,8,0.48000000000000026,1.3699840128369427
40,8,0.49000000000000027,0.9620808281478451
40,8,0.5000000000000002,0.8742408357066517
40,8,0.5100000000000002,0.9753973759524781
40,8,0.5200000000000002,0.9949002989531758
40,8,0.5300000000000002,0.9811696928435379
40,8,0.5400000000000003,1.2047921792136567
40,8,0.5500000000000003,1.0107828165595771
40,8,0.5600000000000003,0.6662133251097903
40,8,0.5700000000000003,0.8937002584962398
40,8,0.5800000000000003,0.6953868442654331
40,8,0.5900000000000003,1.3732148642814608
40,8,0.6000000000000003,0.7278785114054939
40,8,0.6100000000000003,5.120614053845049
40,8,0.6200000000000003,1.0459959192758899
40,8,0.6300000000000003,0.8992527618437315
40,8,0.6400000000000003,1.1472137621091798
40,8,0.6500000000000004,0.8389385851796106
40,8,0.6600000000000004,1.0854624615820194
40,8,0.6700000000000004,0.9726245124008711
40,8,0.6800000000000004,0.9093376691692714
40,8,0.6900000000000004,0.9506187372470217
40,8,0.7000000000000004,1.1819793875016227
40,8,0.7100000000000004,1.1554222476023697
40,8,0.7200000000000004,1.1746861309809928
40,8,0.7300000000000004,0.9823128282996961
40,8,0.7400000000000004,1.006542088653525
40,8,0.7500000000000004,1.508435816904516
40,8,0.7600000000000005,0.6038110401418485
40,8,0.7700000000000005,1.1312305802523508
40,8,0.7800000000000005,0.9516990188106945
40,8,0.7900000000000005,1.2263277019987655
40,8,0.8000000000000005,1.6073022440776128
40,8,0.8100000000000005,0.8265271368039775
40,8,0.8200000000000005,1.062511568100149
40,8,0.8300000000000005,0.9413166781942116
40,8,0.8400000000000005,1.4975321289095287
40,8,0.8500000000000005,0.9867983499603014
40,8,0.8600000000000005,1.0157338522418238
40,8,0.8700000000000006,0.8020574600334843
40,8,0.8800000000000006,0.9603468149767774
40,8,0.8900000000000006,1.092632010487926
40,8,0.9000000000000006,1.000508876214775
40,8,0.9100000000000006,0.9357359195799861
40,8,0.9200000000000006,1.2343030288093901
40,8,0.9300000000000006,0.9239077279866774
40,8,0.9400000000000006,1.913576891521256
40,8,0.9500000000000006,0.9445386246436138
40,8,0.9600000000000006,0.7741475492434886
40,8,0.9700000000000006,1.0743724508448487
40,8,0.9800000000000006,0.9818363075762426
40,8,0.9900000000000007,1.9585481228964745
50,10,0.0,0.44214369953867627
50,10,0.01,11.400786603989935
50,10,0.02,1.0624758606848577
50,10,0.03,0.5682222799642923
50,10,0.04,0.5379060615656913
50,10,0.05,4.518488172545831
50,10,0.060000000000000005,2.227681807603442
50,10,0.07,0.9449544378037201
50,10,0.08,1.4809754434255893
50,10,0.09,0.9467348574032304
50,10,0.09999999999999999,1.571998533984032
50,10,0.10999999999999999,1.3199029769646995
50,10,0.11999999999999998,0.8988898471259854
50,10,0.12999999999999998,0.9216755992081177
50,10,0.13999999999999999,0.8644052724777761
50,10,0.15,0.9034477275406227
50,10,0.16,0.9634135658047424
50,10,0.17,1.1913937512490484
50,10,0.18000000000000002,2.4356448422721924
50,10,0.19000000000000003,1.3234092719145985
50,10,0.20000000000000004,0.7222362213966725
50,10,0.21000000000000005,0.8606104467577994
50,10,0.22000000000000006,1.0025686368663551
50,10,0.23000000000000007,0.9298586010340039
50,10,0.24000000000000007,0.911782155237922
50,10,0.25000000000000006,0.5287769754275672
50,10,0.26000000000000006,0.9902000444610611
50,10,0.2700000000000001,0.8964598265773406
50,10,0.2800000000000001,0.9953312540730889
50,10,0.2900000000000001,0.7090667188339493
50,10,0.3000000000000001,0.9903955384953149
50,10,0.3100000000000001,0.8763490306500247
50,10,0.3200000000000001,0.9042051402477324
50,10,0.3300000000000001,0.6606930442738023
50,10,0.34000000000000014,1.1129045598573557
50,10,0.35000000000000014,2.144607780257941
50,10,0.36000000000000015,0.8945251530177627
50,10,0.37000000000000016,1.1252818105214608
50,10,0.38000000000000017,0.9422365878530424
50,10,0.3900000000000002,1.0053863387719633
50,10,0.4000000000000002,0.8322788404444097
50,10,0.4100000000000002,1.0044256436612864
50,10,0.4200000000000002,0.9603785581704539
50,10,0.4300000000000002,0.8159872846135645
50,10,0.4400000000000002,0.8569644479900842
50,10,0.45000000000000023,1.0671972118303539
50,10,0.46000000000000024,1.1975454011920288
50,10,0.47000000000000025,1.009310290520829
50,10,0.48000000000000026,1.2284281910624113
50,10,0.49000000000000027,1.017120875979547
50,10,0.5000000000000002,0.7249450402919541
50,10,0.5100000000000002,0.8708823858216151
50,10,0.5200000000000002,0.8017140495726176
50,10,0.5300000000000002,1.5538721182367141
50,10,0.5400000000000003,0.6930334962095284
50,10,0.5500000000000003,0.9907762933861401
50,10,0.5600000000000003,1.0658918515602716
50,10,0.5700000000000003,0.7248248902492126
50,10,0.5800000000000003,0.9733498652227102
50,10,0.5900000000000003,1.0715563940407782
50,10,0.6000000000000003,1.0986154189321982
50,10,0.6100000000000003,0.8729196108845735
50,10,0.6200000000000003,0.8934463091829888
50,10,0.6300000000000003,1.4524276003137144
50,10,0.6400000000000003,1.3036806664312592
50,10,0.6500000000000004,1.0199369290021243
50,10,0.6600000000000004,1.417896511230837
50,10,0.6700000000000004,0.9719453744906502
50,10,0.6800000000000004,1.782343945640091
50,10,0.6900000000000004,1.0446473585850382
50,10,0.7000000000000004,2.0921849636789354
50,10,0.7100000000000004,1.0630007502861671
50,10,0.7200000000000004,8.109564050268862
50,10,0.7300000000000004,0.9900655110426997
50,10,0.7400000000000004,0.9438994130986597
50,10,0.7500000000000004,1.2471798985767497
50,10,0.7600000000000005,0.9850261334303155
50,10,0.7700000000000005,1.432128707947064
50,10,0.7800000000000005,0.898113773028876
50,10,0.7900000000000005,2.5785096763835833
50,10,0.8000000000000005,1.0547024861356082
50,10,0.8100000000000005,1.0122691488870705
50,10,0.8200000000000005,1.0774865417424515
50,10,0.8300000000000005,0.8353477040403935
50,10,0.8400000000000005,1.6423646405963608
50,10,0.8500000000000005,0.9511790924657405
50,10,0.8600000000000005,0.8731102569163752
50,10,0.8700000000000006,0.8788477059102536
50,10,0.8800000000000006,1.0311969398253822
50,10,0.8900000000000006,0.9298894958105377
50,10,0.9000000000000006,0.8331853151189476
50,10,0.9100000000000006,0.9907075225054521
50,10,0.9200000000000006,1.0636942540082441
50,10,0.9300000000000006,0.9112402660221498
50,10,0.9400000000000006,1.0118693087148323
50,10,0.9500000000000006,0.7248262254871142
50,10,0.9600000000000006,0.7711808664938179
50,10,0.9700000000000006,1.1494160720604396
50,10,0.9800000000000006,1.0312938126950664
50,10,0.9900000000000007,0.9910373929580999
60,12,0.0,0.4362249469332344
60,12,0.01,0.8913288746208967
60,12,0.02,1.4637920468095418
60,12,0.03,3.0972506122462735
60,12,0.04,0.63300281069945
60,12,0.05,1.2937559215215575
60,12,0.060000000000000005,1.1414659825236775
60,12,0.07,1.7615187570333264
60,12,0.08,1.3367955892513665
60,12,0.09,2.061409726302331
60,12,0.09999999999999999,0.970960764717006
60,12,0.10999999999999999,0.9387426043117452
60,12,0.11999999999999998,1.3042142079124217
60,12,0.12999999999999998,0.9153442013545573
60,12,0.13999999999999999,1.5862450292120063
60,12,0.15,2.5207472294236637
60,12,0.16,0.9150610573456316
60,12,0.17,0.9013863184334964
60,12,0.18000000000000002,1.1895136513178486
60,12,0.19000000000000003,11.865080424042594
60,12,0.20000000000000004,0.6399250842893803
60,12,0.21000000000000005,0.4636132529209435
60,12,0.22000000000000006,1.0142292946416298
60,12,0.23000000000000007,1.0944921393201357
60,12,0.24000000000000007,1.0895122050233583
60,12,0.25000000000000006,0.7537657455320778
60,12,0.26000000000000006,1.0130453352375912
60,12,0.2700000000000001,0.7922834343772603
60,12,0.2800000000000001,0.978481972020569
60,12,0.2900000000000001,0.9589615107652021
60,12,0.3000000000000001,1.1073177522172952
60,12,0.3100000000000001,0.7142775094447082
60,12,0.3200000000000001,0.9179199134487656
60,12,0.3300000000000001,0.6816550482060597
60,12,0.34000000000000014,0.9535299023054803
60,12,0.35000000000000014,6.928103554605908
60,12,0.36000000000000015,1.0368834374147753
60,12,0.37000000000000016,1.22108722421979
60,12,0.38000000000000017,1.416044601908579
60,12,0.3900000000000002,1.041151770304276
60,12,0.4000000000000002,15.934976981298327
60,12,0.4100000000000002,0.9732551327007041
60,12,0.4200000000000002,1.0397973622922532
60,12,0.4300000000000002,1.1792816782116076
60,12,0.4400000000000002,1.6876694270584587
60,12,0.45000000000000023,1.3497771533183343
60,12,0.46000000000000024,1.0724746601252912
60,12,0.47000000000000025,0.9589526969204548
60,12,0.48000000000000026,0.9953109254726198
60,12,0.49000000000000027,0.9806796231021581
60,12,0.5000000000000002,1.2566197569969688
60,12,0.5100000000000002,0.8204430292986368
60,12,0.5200000000000002,1.2848446760138945
60,12,0.5300000000000002,0.603194613300237
60,12,0.5400000000000003,0.9017011503128596
60,12,0.5500000000000003,0.9689311496251962
60,12,0.5600000000000003,1.093517769343966
60,12,0.5700000000000003,0.5524758082532889
60,12,0.5800000000000003,1.1423885742825668
60,12,0.5900000000000003,0.8047164046185937
60,12,0.6000000000000003,1.0618968614719086
60,12,0.6100000000000003,0.972087185397667
60,12,0.6200000000000003,1.0673209072619239
60,12,0.6300000000000003,2.4883374047061753
60,12,0.6400000000000003,1.2305454386893508
60,12,0.6500000000000004,0.9656182703518544
60,12,0.6600000000000004,1.4741538317287988
60,12,0.6700000000000004,0.9891419957019907
60,12,0.6800000000000004,1.1205585829322022
60,12,0.6900000000000004,1.0277198253415973
60,12,0.7000000000000004,0.7895565446633808
60,12,0.7100000000000004,0.9256672078647403
60,12,0.7200000000000004,0.8301742897826503
60,12,0.7300000000000004,1.1293414591815314
60,12,0.7400000000000004,0.8313113212531659
60,12,0.7500000000000004,2.032214489343955
60,12,0.7600000000000005,1.46799744201099
60,12,0.7700000000000005,3.0247558063518323
60,12,0.7800000000000005,0.9738949503096577
60,12,0.7900000000000005,2.315778572525793
60,12,0.8000000000000005,1.016229590464457
60,12,0.8100000000000005,1.539263176116192
60,12,0.8200000000000005,2.435577124785571
60,12,0.8300000000000005,1.0
60,12,0.8400000000000005,0.7199087885841777
60,12,0.8500000000000005,1.0479351734083258
60,12,0.8600000000000005,0.8767914387826732
60,12,0.8700000000000006,1.2670912166294581
60,12,0.8800000000000006,0.8797769894773543
60,12,0.8900000000000006,1.3808910541229515
60,12,0.9000000000000006,9.255255884699395
60,12,0.9100000000000006,0.946375614958245
60,12,0.9200000000000006,0.7122741038319402
60,12,0.9300000000000006,1.2928094148685132
60,12,0.9400000000000006,0.7365237808783176
60,12,0.9500000000000006,1.0490415076135031
60,12,0.9600000000000006,1.0564858204033858
60,12,0.9700000000000006,0.9286944913844835
60,12,0.9800000000000006,1.0225540531216155
60,12,0.9900000000000007,0.7587953545466734
70,14,0.0,48.40011956813341
70,14,0.01,1.3149722692901649
70,14,0.02,3.554084168719507
70,14,0.03,0.5363984898418538
70,14,0.04,0.7774332717541048
70,14,0.05,202.58317878577733
70,14,0.060000000000000005,2.6205608363960438
70,14,0.07,0.30903928774566897
70,14,0.08,0.6823648161208817
70,14,0.09,49.88631587489422
70,14,0.09999999999999999,3.213071700368785
70,14,0.10999999999999999,1.7691133800842247
70,14,0.11999999999999998,0.7782877150165929
70,14,0.12999999999999998,1.5545128683241753
70,14,0.13999999999999999,1.2773064270992993
70,14,0.15,2.0023209213693662
70,14,0.16,0.6397996444832412
70,14,0.17,2.044923494798616
70,14,0.18000000000000002,0.9153610282360732
70,14,0.19000000000000003,1.0027633989686817
70,14,0.20000000000000004,0.815925671782599
70,14,0.21000000000000005,34.463102036866196
70,14,0.22000000000000006,0.5284621104201627
70,14,0.23000000000000007,0.7589231201277625
70,14,0.24000000000000007,0.7406226193785838
70,14,0.25000000000000006,1.1365296778055194
70,14,0.26000000000000006,0.6946279712883903
70,14,0.2700000000000001,0.9289082435348988
70,14,0.2800000000000001,0.6739923308183376
70,14,0.2900000000000001,0.9984635795467569
70,14,0.3000000000000001,1.2982959945145935
70,14,0.3100000000000001,0.918967320677662
70,14,0.3200000000000001,1.0691568449396642
70,14,0.3300000000000001,1.060104078294077
70,14,0.34000000000000014,0.675064542817103
70,14,0.35000000000000014,1.4020821813620696
70,14,0.36000000000000015,0.8999591358788538
70,14,0.37000000000000016,1.230363302492303
70,14,0.38000000000000017,1.1363555118515487
70,14,0.3900000000000002,1.0477757501789946
70,14,0.4000000000000002,0.8683741116355971
70,14,0.4100000000000002,0.8919224142605167
70,14,0.4200000000000002,1.028696580026272
70,14,0.4300000000000002,1.0412279106415152
70,14,0.4400000000000002,0.968021662598788
70,14,0.45000000000000023,0.8062875840094978
70,14,0.46000000000000024,0.9506930030715305
70,14,0.47000000000000025,7.054354912629691
70,14,0.48000000000000026,0.8679065857991187
70,14,0.49000000000000027,2.1411947886743823
70,14,0.5000000000000002,1.1066906249801172
70,14,0.5100000000000002,0.7345812608390574
70,14,0.5200000000000002,18.10882121764749
70,14,0.5300000000000002,0.980364723291791
70,14,0.5400000000000003,0.6692599113565643
70,14,0.5500000000000003,1.0116727652763187
70,14,0.5600000000000003,1.2638627979634809
70,14,0.5700000000000003,1.1394561500937572
70,14,0.5800000000000003,0.7862260357182769
70,14,0.5900000000000003,0.767017964750131
70,14,0.6000000000000003,1.893224086429654
70,14,0.6100000000000003,1.5614477363432162
70,14,0.6200000000000003,0.9303383261938935
70,14,0.6300000000000003,0.6108180899213768
70,14,0.6400000000000003,0.9116157316263768
70,14,0.6500000000000004,1.2106542492173522
70,14,0.6600000000000004,0.9760992601607429
70,14,0.6700000000000004,1.006158107343427
70,14,0.6800000000000004,1.091193080802589
70,14,0.6900000000000004,0.7325880376755484
70,14,0.7000000000000004,1.0385818565895513
70,14,0.7100000000000004,1.1606098090595804
70,14,0.7200000000000004,0.9440025958457895
70,14,0.7300000000000004,0.8416968290913326
70,14,0.7400000000000004,1.2052291614813966
70,14,0.7500000000000004,2.1741908353043446
70,14,0.7600000000000005,0.9301893473620518
70,14,0.7700000000000005,0.5949155102476557
70,14,0.7800000000000005,1.1132629310306479
70,14,0.7900000000000005,0.8988569552749576
70,14,0.8000000000000005,1.1878407889717344
70,14,0.8100000000000005,0.9869707201200996
70,14,0.8200000000000005,1.0358454539867437
70,14,0.8300000000000005,1.1209620813313628
70,14,0.8400000000000005,0.838759923726209
70,14,0.8500000000000005,0.9529400028964461
70,14,0.8600000000000005,2.6398177443439135
70,14,0.8700000000000006,0.6686939770857685
70,14,0.8800000000000006,0.9388646630248679
70,14,0.8900000000000006,0.6977676968832363
70,14,0.9000000000000006,1.0038049154721878
70,14,0.9100000000000006,0.6371986745421565
70,14,0.9200000000000006,1.3955973385315055
70,14,0.9300000000000006,1.609623923444733
70,14,0.9400000000000006,0.6571143867547344
70,14,0.9500000000000006,1.4404274268094668
70,14,0.9600000000000006,0.7453258147394252
70,14,0.9700000000000006,0.9991802577026015
70,14,0.9800000000000006,0.9875262826540695
70,14,0.9900000000000007,0.8184596418831381
80,16,0.0,0.19438922800309658
80,16,0.01,0.6746196168732511
80,16,0.02,3.524628005738817
80,16,0.03,0.8369849783928623
80,16,0.04,1.3676187074100818
80,16,0.05,0.8189625756231761
80,16,0.060000000000000005,1.6892277015930108
80,16,0.07,0.5463567323822445
80,16,0.08,0.688795096776449
80,16,0.09,50.01583352128324
80,16,0.09999999999999999,3.2350755392682546
80,16,0.10999999999999999,9.645275742038448
80,16,0.11999999999999998,2.173059363705087
80,16,0.12999999999999998,0.9954316042442032
80,16,0.13999999999999999,3.2827119776771596
80,16,0.15,23.874811902143133
80,16,0.16,1.1993092731622716
80,16,0.17,0.759012349830671
80,16,0.18000000000000002,0.6614666346407452
80,16,0.19000000000000003,1.6289007722999955
80,16,0.20000000000000004,0.7907415105955495
80,16,0.21000000000000005,0.8385989748319456
80,16,0.22000000000000006,0.9041091554044606
80,16,0.23000000000000007,0.9741368735445276
80,16,0.24000000000000007,0.8952579754112507
80,16,0.25000000000000006,1.4561151801451828
80,16,0.26000000000000006,1.0731099433267477
80,16,0.2700000000000001,1.0387006064839654
80,16,0.2800000000000001,1.4689887494490235
80,16,0.2900000000000001,1.044453134062685
80,16,0.3000000000000001,1.0750782922054738
80,16,0.3100000000000001,1.6448932255860678
80,16,0.3200000000000001,0.9585487322042527
80,16,0.3300000000000001,0.9702260724186026
80,16,0.34000000000000014,0.8029225275488058
80,16,0.35000000000000014,0.7286428976709542
80,16,0.36000000000000015,1.1246533133858287
80,16,0.37000000000000016,1.0719765339695408
80,16,0.38000000000000017,0.9884288899430521
80,16,0.3900000000000002,1.6436202705495695
80,16,0.4000000000000002,0.8742508253727932
80,16,0.4100000000000002,1.0043938320499983
80,16,0.4200000000000002,42.713511242081516
80,16,0.4300000000000002,0.8806252355304179
80,16,0.4400000000000002,0.995898639396963
80,16,0.45000000000000023,0.9736610306921167
80,16,0.46000000000000024,0.935223068479002
80,16,0.47000000000000025,2.495597752014969
80,16,0.48000000000000026,1.1602389297237494
80,16,0.49000000000000027,1.2596570170293089
80,16,0.5000000000000002,1.0212584871445765
80,16,0.5100000000000002,1.304473460216389
80,16,0.5200000000000002,0.853992374688448
80,16,0.5300000000000002,1.1078628308307383
80,16,0.5400000000000003,0.8118382789262094
80,16,0.5500000000000003,1.2458744454441104
80,16,0.5600000000000003,1.3144289231371242
80,16,0.5700000000000003,0.864810498268186
